Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
superb,despite size shangri la hotel feels quite personal terrific breakfast buffet pool great although closed pm night go would love swim gym vast spa showers perfect night flight checked midday rooms faultless every amenity needed oh location superb orchard tanglin botanic gardens min walk,5,2,superbdespite size shangri la hotel feels quite personal terrific breakfast buffet pool great although closed pm night go would love swim gym vast spa showers perfect night flight checked midday rooms faultless every amenity needed oh location superb orchard tanglin botanic gardens min walk,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.9735}",0.9735,2
try buffet lunch amazing value,trips singapore see family usually go brunch one big hotels expensive comprehensive usually time decided try buffet lunch shangri la near stevens third price excellent occasion lovely open spacious rose balcony restaurant wide variety different dishes choose beautiful desserts altogether memorable relaxed family occasion good value,5,2,try buffet lunch amazing valuetrips singapore see family usually go brunch one big hotels expensive comprehensive usually time decided try buffet lunch shangri la near stevens third price excellent occasion lovely open spacious rose balcony restaurant wide variety different dishes choose beautiful desserts altogether memorable relaxed family occasion good value,"{'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.9769}",0.9769,2
execellent hotel,thanks delivering great experience every time nice time spent great ambient tidy room bathroom excellent swimming pool excellent breakfast good overall value keep like,5,2,execellent hotelthanks delivering great experience every time nice time spent great ambient tidy room bathroom excellent swimming pool excellent breakfast good overall value keep like,"{'neg': 0.0, 'neu': 0.394, 'pos': 0.606, 'compound': 0.9781}",0.9781,2
valley wing tranquility,serene tranquil high calibre property staff go great lengths ensure memorable stay luxe stay always remember highly recommended return thank shangri la,5,2,valley wing tranquilityserene tranquil high calibre property staff go great lengths ensure memorable stay luxe stay always remember highly recommended return thank shangri la,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.8947}",0.8947,2
fantastic singapore hotel,completed another day stay valley wing shangri la hotel made feel special moment arrive reception staff porters coming outside greet car welcome hotel case arrival europe welcome even special learned room already available even standard suites large luxuriously appointed valley wing benefits breakfast high tea evening canap day bar service first class however level friendly attentive service received fr every staff member really makes stay valley wing social continues right departure whole retinue staff members come,5,2,fantastic singapore hotelcompleted another day stay valley wing shangri la hotel made feel special moment arrive reception staff porters coming outside greet car welcome hotel case arrival europe welcome even special learned room already available even standard suites large luxuriously appointed valley wing benefits breakfast high tea evening canap day bar service first class however level friendly attentive service received fr every staff member really makes stay valley wing social continues right departure whole retinue staff members come,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.9686}",0.9686,2
great stay,stayed overnight garden wing rooms two occasions september rooms large nice little dated comfortable well appointed nonetheless usable balconies overlooking pool gardens pool area nice lots lounges enough shade dinner italian restaurant also good service check poolside friendly helpful special thanks itz,5,2,great staystayed overnight garden wing rooms two occasions september rooms large nice little dated comfortable well appointed nonetheless usable balconies overlooking pool gardens pool area nice lots lounges enough shade dinner italian restaurant also good service check poolside friendly helpful special thanks itz,"{'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.98}",0.98,2
romantic pleasant experience,checking smooth welcome drink served upon check front desk officer sent lift lobby presented stalk orchid flower indeed pleasant experience booked garden wing deluxe room celebration wedding anniversary room spacious view swimming pool garden wonderful time enjoying peace comfort nature yet near city however glass dining table chairs middle room seems bit place good stroll morning garden enjoyed nice orchid shelter back garden good wonderful stay cation experience,4,2,romantic pleasant experiencechecking smooth welcome drink served upon check front desk officer sent lift lobby presented stalk orchid flower indeed pleasant experience booked garden wing deluxe room celebration wedding anniversary room spacious view swimming pool garden wonderful time enjoying peace comfort nature yet near city however glass dining table chairs middle room seems bit place good stroll morning garden enjoyed nice orchid shelter back garden good wonderful stay cation experience,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.9906}",0.9906,2
valley wing worth extra expense,question ask start saying stay valley wing upgrade planned book garden wing suite availability upgraded fair got room discount thank shangri la valley wing beautifully presented extremely friendly staff offers open bar till regular snacks area peaceful smart want shangri la superb hotel would prefered garden wing balcony suite pool view valley wing offers private dinning room breakfast however dress quiet hear pin drop menu freshly made means know,3,1,valley wing worth extra expensequestion ask start saying stay valley wing upgrade planned book garden wing suite availability upgraded fair got room discount thank shangri la valley wing beautifully presented extremely friendly staff offers open bar till regular snacks area peaceful smart want shangri la superb hotel would prefered garden wing balcony suite pool view valley wing offers private dinning room breakfast however dress quiet hear pin drop menu freshly made means know,"{'neg': 0.023, 'neu': 0.698, 'pos': 0.279, 'compound': 0.9686}",0.9686,2
amazing hotel,say year old hotel hotel great staff particularly would like mention two names ketki afom sanjay nautiyal sales amazing leaders truly guest centric keep guys,5,2,amazing hotelsay year old hotel hotel great staff particularly would like mention two names ketki afom sanjay nautiyal sales amazing leaders truly guest centric keep guys,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.9544}",0.9544,2
ultimate remarkable family holiday,stayed horizon club junior suite exceeded expectations high expectations staying good hotels past one good one room absolutely amazing comfortable always clean someone came check need anything every day buds kids helpful us family children fact also family oriented major consideration us friendly staff check process even though arrived early taken immediately lounge allowed use facilities happen hotel far nothing allowed room ready official check time thank much sure back,5,2,ultimate remarkable family holidaystayed horizon club junior suite exceeded expectations high expectations staying good hotels past one good one room absolutely amazing comfortable always clean someone came check need anything every day buds kids helpful us family children fact also family oriented major consideration us friendly staff check process even though arrived early taken immediately lounge allowed use facilities happen hotel far nothing allowed room ready official check time thank much sure back,"{'neg': 0.022, 'neu': 0.655, 'pos': 0.323, 'compound': 0.9808}",0.9808,2
sure thing,get wrong booking shangri la singapore business trip short extended family vacation find superior hospitality service business vacation atmosphere middle lush greenery stone throw away busy center,5,2,sure thingget wrong booking shangri la singapore business trip short extended family vacation find superior hospitality service business vacation atmosphere middle lush greenery stone throw away busy center,"{'neg': 0.091, 'neu': 0.737, 'pos': 0.171, 'compound': 0.4019}",0.4019,2
great birthday treat,spent days singapore shangri la hotel early october property seemed upgraded recently first ever hotel shangri la group looked nice warm room perfect junior suite got great welcome check already great frequently used horizon lounge staff friendly anticipated needs looking forward next visit singapore,5,2,great birthday treatspent days singapore shangri la hotel early october property seemed upgraded recently first ever hotel shangri la group looked nice warm room perfect junior suite got great welcome check already great frequently used horizon lounge staff friendly anticipated needs looking forward next visit singapore,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.9796}",0.9796,2
great place stay,several years stayed shangri la singapore nice back hotel thanks organizers event participated used stay hotel almost every year years back delightful see services remained friendly efficient ever noticed though food selection breakfast decreased airconditioning throughout hotel whether valley wing main tower also cold comfort perhaps consider putting thermostat bit save energy also make guests confortable likewise would helpful make food bar horizon club lounge close little bit later say even pm would allow,5,2,great place stayseveral years stayed shangri la singapore nice back hotel thanks organizers event participated used stay hotel almost every year years back delightful see services remained friendly efficient ever noticed though food selection breakfast decreased airconditioning throughout hotel whether valley wing main tower also cold comfort perhaps consider putting thermostat bit save energy also make guests confortable likewise would helpful make food bar horizon club lounge close little bit later say even pm would allow,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.9836}",0.9836,2
need green alwasy stay singapore shangri la,spacious room comfy bed stayed hotels singapore property remains favorite far staff discrete friendly breakfast offers many options pool great attentive staff including pool guards bring little one orchard road walking distance back,5,2,need green alwasy stay singapore shangri laspacious room comfy bed stayed hotels singapore property remains favorite far staff discrete friendly breakfast offers many options pool great attentive staff including pool guards bring little one orchard road walking distance back,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.8834}",0.8834,2
wonderful stay,shangri la lived beyond expectations service friendliness efficiency amenities slight disappointment find water grill longer served breakfast coffee mornings us garden wing however hotel generally continues delight hope return another day,5,2,wonderful stayshangri la lived beyond expectations service friendliness efficiency amenities slight disappointment find water grill longer served breakfast coffee mornings us garden wing however hotel generally continues delight hope return another day,"{'neg': 0.073, 'neu': 0.574, 'pos': 0.353, 'compound': 0.9136}",0.9136,2
nice hotel amenities courteous staff,stayed days business trip conveniently located orchard road miles shopping area staff courteous take care special requests hotel amenities room except microwave restaurants quite good,5,2,nice hotel amenities courteous staffstayed days business trip conveniently located orchard road miles shopping area staff courteous take care special requests hotel amenities room except microwave restaurants quite good,"{'neg': 0.0, 'neu': 0.554, 'pos': 0.446, 'compound': 0.9552}",0.9552,2
fantastic buffet,one finest best buffets singapore sure located near orchard road nestled beautiful rain forest serves great variety foods asian western middle eastern go,4,2,fantastic buffetone finest best buffets singapore sure located near orchard road nestled beautiful rain forest serves great variety foods asian western middle eastern go,"{'neg': 0.0, 'neu': 0.512, 'pos': 0.488, 'compound': 0.959}",0.959,2
resort style hotel factory feel,attracted thought green hotel garden city realistically bubbling waterfalls big swimming pools well kept lawns tennis courts seem offer respite hot sticky busy world outside hotel gates stayed garden wing beautifully clean room hardwood floors opening onto balcony edged sea bright red flowers beds firm comfortable pillows often weak spot luxury hotels right recommend spa thai massage daughter facial ultra relaxing spa serene calming atmosphere skilled staff breakfast included awesome variety quality quantity lost count eighteen,4,2,resort style hotel factory feelattracted thought green hotel garden city realistically bubbling waterfalls big swimming pools well kept lawns tennis courts seem offer respite hot sticky busy world outside hotel gates stayed garden wing beautifully clean room hardwood floors opening onto balcony edged sea bright red flowers beds firm comfortable pillows often weak spot luxury hotels right recommend spa thai massage daughter facial ultra relaxing spa serene calming atmosphere skilled staff breakfast included awesome variety quality quantity lost count eighteen,"{'neg': 0.05, 'neu': 0.658, 'pos': 0.292, 'compound': 0.975}",0.975,2
consistently excellent many years,staying shangri la singapore since regular several times year business purposes singapore newly established hub retired nz travel business anymore decided en route uk visit family would stay shangri la nights break journey incredible high standard customer service changed one bit hotel impeccable manner warmly welcoming door reception staying tower wing rooms generously luxurious make long trip less stressful superb large pool really loved back return journey october highly recommended,4,2,consistently excellent many yearsstaying shangri la singapore since regular several times year business purposes singapore newly established hub retired nz travel business anymore decided en route uk visit family would stay shangri la nights break journey incredible high standard customer service changed one bit hotel impeccable manner warmly welcoming door reception staying tower wing rooms generously luxurious make long trip less stressful superb large pool really loved back return journey october highly recommended,"{'neg': 0.033, 'neu': 0.721, 'pos': 0.246, 'compound': 0.9596}",0.9596,2
amazing stay,nights route home wow stayed valley suite truly stunning lounge bedroom bathroom beautiful staff incredible made wedding anniversary memorable cannot thank enough definitely return distant future,5,2,amazing staynights route home wow stayed valley suite truly stunning lounge bedroom bathroom beautiful staff incredible made wedding anniversary memorable cannot thank enough definitely return distant future,"{'neg': 0.106, 'neu': 0.483, 'pos': 0.411, 'compound': 0.9278}",0.9278,2
vegaterian vegan gym,tried luxury hotels singapore found shangri la helpful selection clearly signed vegan vegetarian lacto vegetarian diets indran gym helpful clearly showing facilities made experience non threatening gyms,5,2,vegaterian vegan gymtried luxury hotels singapore found shangri la helpful selection clearly signed vegan vegetarian lacto vegetarian diets indran gym helpful clearly showing facilities made experience non threatening gyms,"{'neg': 0.089, 'neu': 0.625, 'pos': 0.286, 'compound': 0.765}",0.765,2
perfect place stay,flagship shangri la hotel worldwide sl sg truly delivers highest sl standard check process smooth every needs hotel taken care promptly definately consider staying future trips,5,2,perfect place stayflagship shangri la hotel worldwide sl sg truly delivers highest sl standard check process smooth every needs hotel taken care promptly definately consider staying future trips,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.8689}",0.8689,2
stayed conducted company meeting,stay shangri la excellent staff helpful excited support rooms great conference room well prepared stay four nights conducted two meetings hotel,5,2,stayed conducted company meetingstay shangri la excellent staff helpful excited support rooms great conference room well prepared stay four nights conducted two meetings hotel,"{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.9565}",0.9565,2
f singapore trip,always best place stay town formula staff fantastic always great smile top food great accommodation first class,5,2,f singapore tripalways best place stay town formula staff fantastic always great smile top food great accommodation first class,"{'neg': 0.0, 'neu': 0.372, 'pos': 0.628, 'compound': 0.9652}",0.9652,2
absolutely amazing heart singapore,fast check excellent location great service help storing luggage post taxis etc lounge area nice ample space silence business meetings coffee shop also decent nice pool quiet rooms polite staff good views,5,2,absolutely amazing heart singaporefast check excellent location great service help storing luggage post taxis etc lounge area nice ample space silence business meetings coffee shop also decent nice pool quiet rooms polite staff good views,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.9722}",0.9722,2
best mice hotel singapore,worked sales events manager asia meeting incentive groups mercadia wong aisyah ahmad amongst best hotelier work attention details swift response rarely found modern world,5,2,best mice hotel singaporeworked sales events manager asia meeting incentive groups mercadia wong aisyah ahmad amongst best hotelier work attention details swift response rarely found modern world,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.9136}",0.9136,2
luxury entire family,amazing time staycation little family asian hospitality unparalleled singapore often lags behind area shangri la proved otherwise one child friendly hotels ever stayed without compromising luxury hotel staff extremely accommodating strict detox went way cater idiosyncrasies excellent food options without breaking bank leafy central neighbourhood ton activities children beautiful newly renovated rooms definitely go back,5,2,luxury entire familyamazing time staycation little family asian hospitality unparalleled singapore often lags behind area shangri la proved otherwise one child friendly hotels ever stayed without compromising luxury hotel staff extremely accommodating strict detox went way cater idiosyncrasies excellent food options without breaking bank leafy central neighbourhood ton activities children beautiful newly renovated rooms definitely go back,"{'neg': 0.037, 'neu': 0.765, 'pos': 0.199, 'compound': 0.9001}",0.9001,2
absolutely lovely hotel,everything excellent service rooms food breakfast kids breakfast family oriented orchid garden lush environment list goes thing irritating people run grab best seats around pool go eat breakfast come pool chairs taken sit around school holidays,5,2,absolutely lovely hoteleverything excellent service rooms food breakfast kids breakfast family oriented orchid garden lush environment list goes thing irritating people run grab best seats around pool go eat breakfast come pool chairs taken sit around school holidays,"{'neg': 0.059, 'neu': 0.649, 'pos': 0.292, 'compound': 0.9162}",0.9162,2
amazing hotel st class everything,stayed nights wish weeks beautiful hotel amazing restaurants bars sitting areas best staff ever room beautiful spacious horizon club superb partners birthday acknowledged lovely cake nothing much staff hotel fab families still felt relaxing couple wait go back,5,2,amazing hotel st class everythingstayed nights wish weeks beautiful hotel amazing restaurants bars sitting areas best staff ever room beautiful spacious horizon club superb partners birthday acknowledged lovely cake nothing much staff hotel fab families still felt relaxing couple wait go back,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.9894}",0.9894,2
super,hustle bustle f gp absolute pleasure spend days serious r r cannot think better place stay everything done well never reason make extra requests fact reason leave sanctuary hotel however like penang shangri la adults area pool one wing hotel perhaps club rooms suites inclusive soft drinks pool negating need go club lounge would great addition club room,5,2,superhustle bustle f gp absolute pleasure spend days serious r r cannot think better place stay everything done well never reason make extra requests fact reason leave sanctuary hotel however like penang shangri la adults area pool one wing hotel perhaps club rooms suites inclusive soft drinks pool negating need go club lounge would great addition club room,"{'neg': 0.075, 'neu': 0.735, 'pos': 0.19, 'compound': 0.8589}",0.8589,2
staycation,nice stay lovely family friendly hotel staff polite daughter really enjoyed playing buds quite huge playground also great buffet experience line restaurant highly recommended,5,2,staycationnice stay lovely family friendly hotel staff polite daughter really enjoyed playing buds quite huge playground also great buffet experience line restaurant highly recommended,"{'neg': 0.0, 'neu': 0.442, 'pos': 0.558, 'compound': 0.9659}",0.9659,2
afternoon tea lobby fantastic,two us local kueh small cakes snack less per head service attentive polite food well prepared presented ambience relax clam elegant local tea way sweet even adding water hardly drinkable,5,2,afternoon tea lobby fantastictwo us local kueh small cakes snack less per head service attentive polite food well prepared presented ambience relax clam elegant local tea way sweet even adding water hardly drinkable,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.9022}",0.9022,2
wonderful luxe hotel,recent stop stays singapore europe pleasure stay singapore shangri la love luxe hotel rooms spacious comfortable clean hotel wonderful atmosphere first stay much enjoyed wonderful chinese cuisine shang palace also spent much relaxing time glorious chi spa trip forgetting things left daughter framed photo room organised couriered back australia wonderful people made stay pleasure made sure extra special room last night definitely visiting,5,2,wonderful luxe hotelrecent stop stays singapore europe pleasure stay singapore shangri la love luxe hotel rooms spacious comfortable clean hotel wonderful atmosphere first stay much enjoyed wonderful chinese cuisine shang palace also spent much relaxing time glorious chi spa trip forgetting things left daughter framed photo room organised couriered back australia wonderful people made stay pleasure made sure extra special room last night definitely visiting,"{'neg': 0.022, 'neu': 0.48, 'pos': 0.498, 'compound': 0.9938}",0.9938,2
superb experience,stayed night garden wing friends really impressed used stay tower wing found garden wing much better rooms balcony resort style staff friendly accommodating starting lobby especially arif ning mica horizon club team also excellent thanks sherie ivan ella enjoyed horizon club evening canapes food drinks offerings great quality breakfast buffet endless great food selection thank shangri la back soon,5,2,superb experiencestayed night garden wing friends really impressed used stay tower wing found garden wing much better rooms balcony resort style staff friendly accommodating starting lobby especially arif ning mica horizon club team also excellent thanks sherie ivan ella enjoyed horizon club evening canapes food drinks offerings great quality breakfast buffet endless great food selection thank shangri la back soon,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.9894}",0.9894,2
absolutely amazing stay,stayed nights whole experience wonderful emailed advance let know trip mum th birthday really went beyond make feel special got upgraded tower wing valley wing birthday cake ready room lovely gesture mica accompanied us room make sure everything perfect even gave us framed photo us nice souvenir room spotless service throughout stay outstanding would definitely stay,5,2,absolutely amazing staystayed nights whole experience wonderful emailed advance let know trip mum th birthday really went beyond make feel special got upgraded tower wing valley wing birthday cake ready room lovely gesture mica accompanied us room make sure everything perfect even gave us framed photo us nice souvenir room spotless service throughout stay outstanding would definitely stay,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.9852}",0.9852,2
oasis singapore,stayed couple times year short business trips recent month sept stay usual efficient friendly comfortable personable hotel preferred pillow ready bed eliminated hassle trying arrange often hotels also arranged delivery apple online store stay advised concierge checked arrived day meetings package desk room waiting got back night efficiency wife also stayed prolonged visits couple times late last year absolutely loved hotel gardens breakfast offerings service,5,2,oasis singaporestayed couple times year short business trips recent month sept stay usual efficient friendly comfortable personable hotel preferred pillow ready bed eliminated hassle trying arrange often hotels also arranged delivery apple online store stay advised concierge checked arrived day meetings package desk room waiting got back night efficiency wife also stayed prolonged visits couple times late last year absolutely loved hotel gardens breakfast offerings service,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.9552}",0.9552,2
experience,nice welcoming hotel end orchard road warm welcome pleasant handling hours flight delighted share time hotel may add thoughts please think breakfast room loud noisy hard stand well looks like battlefield rush time total nice place rest enjoy thank,5,2,experiencenice welcoming hotel end orchard road warm welcome pleasant handling hours flight delighted share time hotel may add thoughts please think breakfast room loud noisy hard stand well looks like battlefield rush time total nice place rest enjoy thank,"{'neg': 0.092, 'neu': 0.389, 'pos': 0.519, 'compound': 0.9758}",0.9758,2
purely excellent,purely perfect everything thought staff incredibly lovely every possible way could think honestly sad leave best features family pantry family floor included everything think prams car seats high chairs nappies yes free nappies wetwipes toys toothpaste toothbrushes nappy creams much travelling baby became stress free family floor even featured cute little sculptures animals ezra loved every time got lift free apples brown ate every day bedroom toddler bed window inside tipee tent loved slept every evening full size fridge,5,2,purely excellentpurely perfect everything thought staff incredibly lovely every possible way could think honestly sad leave best features family pantry family floor included everything think prams car seats high chairs nappies yes free nappies wetwipes toys toothpaste toothbrushes nappy creams much travelling baby became stress free family floor even featured cute little sculptures animals ezra loved every time got lift free apples brown ate every day bedroom toddler bed window inside tipee tent loved slept every evening full size fridge,"{'neg': 0.064, 'neu': 0.59, 'pos': 0.346, 'compound': 0.9868}",0.9868,2
excellent outstanding stay,another excellent stay shangri la staff usual phenomenal friendly went way accommodate restaurants terms food service one small thing would say garden wing room traditional desk round glass table worked days future would request put room working desk extremely great stay look forward return,5,2,excellent outstanding stayanother excellent stay shangri la staff usual phenomenal friendly went way accommodate restaurants terms food service one small thing would say garden wing room traditional desk round glass table worked days future would request put room working desk extremely great stay look forward return,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.9638}",0.9638,2
mr goh,rooms clean nicely decorated bright cheerful clean us corporate event pleasant stay toilet clean well equipped come back,4,2,mr gohrooms clean nicely decorated bright cheerful clean us corporate event pleasant stay toilet clean well equipped come back,"{'neg': 0.0, 'neu': 0.325, 'pos': 0.675, 'compound': 0.9674}",0.9674,2
true resort singapore,shangri la true oasis city wish work day every day could enjoyed hotel hotel lobby subtle still stunning particularly garden wall lobby bar rooms course spacious well appointed buffet would expect dependably good food ate origin grill waterfall restaurant meals excellent particular profiteroles waterfall pool stunning squeeze time swim couple times even heated water cold shock still sufficiently refreshing,5,2,true resort singaporeshangri la true oasis city wish work day every day could enjoyed hotel hotel lobby subtle still stunning particularly garden wall lobby bar rooms course spacious well appointed buffet would expect dependably good food ate origin grill waterfall restaurant meals excellent particular profiteroles waterfall pool stunning squeeze time swim couple times even heated water cold shock still sufficiently refreshing,"{'neg': 0.033, 'neu': 0.602, 'pos': 0.366, 'compound': 0.9705}",0.9705,2
exceptional,enough words describe brilliant shangri la moment step staff extraordinary go way assist manner already outside porters welcome warmly reception staff greet smile fabulously amazing entire stay concierge team brilliant staff restaurants delightful food fabulous breakfast extensive great stunningly beautiful hotel fabulous location pool superb large spacious magical setting room fantastic extremely comfortable like us book balcony room pool view beautiful even hairdresser hotel extraordinary,5,2,exceptionalenough words describe brilliant shangri la moment step staff extraordinary go way assist manner already outside porters welcome warmly reception staff greet smile fabulously amazing entire stay concierge team brilliant staff restaurants delightful food fabulous breakfast extensive great stunningly beautiful hotel fabulous location pool superb large spacious magical setting room fantastic extremely comfortable like us book balcony room pool view beautiful even hairdresser hotel extraordinary,"{'neg': 0.0, 'neu': 0.45, 'pos': 0.55, 'compound': 0.9957}",0.9957,2
outstanding hotel,hotel famous name booked travel agent city clean hotel super cleaned staff well behaved rooms complaints pool unique world really miss hotel back home thanks management,5,2,outstanding hotelhotel famous name booked travel agent city clean hotel super cleaned staff well behaved rooms complaints pool unique world really miss hotel back home thanks management,"{'neg': 0.114, 'neu': 0.498, 'pos': 0.388, 'compound': 0.9002}",0.9002,2
super hotel great location,stayed nights shangri la moving apartment stay daughter family came new zealand previously stayed chain bangkok delighted visit singapore horizon club room beautifully appointed enjoyed amenities club lounge staff attentive helpful swimming pool lovely feature large singapore standards nice family hotel prveious visits singapore fullerton fairmont formwer possible better choice couples nevertheless lovely stay would return family,5,2,super hotel great locationstayed nights shangri la moving apartment stay daughter family came new zealand previously stayed chain bangkok delighted visit singapore horizon club room beautifully appointed enjoyed amenities club lounge staff attentive helpful swimming pool lovely feature large singapore standards nice family hotel prveious visits singapore fullerton fairmont formwer possible better choice couples nevertheless lovely stay would return family,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.9876}",0.9876,2
yay us,wish could stayed longer shang sg nights enough good service delicious food thumbs buffet good wish offer free shuttle services tour around city however affectvthe overall stay,4,2,yay uswish could stayed longer shang sg nights enough good service delicious food thumbs buffet good wish offer free shuttle services tour around city however affectvthe overall stay,"{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.9578}",0.9578,2
excellent service,big thank duty manager pierre cheng mila service center took trouble help locate missing notebook business appointment guesses overseas rose veranda day colleagues notebook important confidential notes went missing searching office realized notebook could left restaurant nice ladies shangri la rendered assistance immediately truly appreciated put customers position hesitation matter notebook valuable item shangri la never fail,5,2,excellent servicebig thank duty manager pierre cheng mila service center took trouble help locate missing notebook business appointment guesses overseas rose veranda day colleagues notebook important confidential notes went missing searching office realized notebook could left restaurant nice ladies shangri la rendered assistance immediately truly appreciated put customers position hesitation matter notebook valuable item shangri la never fail,"{'neg': 0.115, 'neu': 0.55, 'pos': 0.335, 'compound': 0.9481}",0.9481,2
wait back,beautiful refurbished rooms well appointed everything need friendly service throughout hotel housekeeping wonderful job refreshing rooms daily complaint gym antiquated needs upgrade complement rest hotel machines outdated maybe callisthenics equipment could added,5,2,wait backbeautiful refurbished rooms well appointed everything need friendly service throughout hotel housekeeping wonderful job refreshing rooms daily complaint gym antiquated needs upgrade complement rest hotel machines outdated maybe callisthenics equipment could added,"{'neg': 0.055, 'neu': 0.721, 'pos': 0.224, 'compound': 0.7783}",0.7783,2
amazing stay,amazing comfortable stay reception till end got early check comfortably rooms neat spacious beds really comfortable washrooms bathtub separate bath area nicely spacious best part food amazing spread breakfast lunch taste great atleast indian food vouch tasted continental stuff well desserts amazing ample liked sorbets geleto,5,2,amazing stayamazing comfortable stay reception till end got early check comfortably rooms neat spacious beds really comfortable washrooms bathtub separate bath area nicely spacious best part food amazing spread breakfast lunch taste great atleast indian food vouch tasted continental stuff well desserts amazing ample liked sorbets geleto,"{'neg': 0.0, 'neu': 0.467, 'pos': 0.533, 'compound': 0.9905}",0.9905,2
personal trainer gym,delicious food needed workout personal trainer jason helped extremely approachable quick analysis managed tailor session according needs limitations enjoyable fun new routines extensive knowledge human anatomy passionate finds great fulfilment seeing progress clients,5,2,personal trainer gymdelicious food needed workout personal trainer jason helped extremely approachable quick analysis managed tailor session according needs limitations enjoyable fun new routines extensive knowledge human anatomy passionate finds great fulfilment seeing progress clients,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.9477}",0.9477,2
waterfall ristorante italiano,different take italian buffet lunch everything fresh clean loved dishes available also cleanliness service restaurant great offer fresh pasta made station front us got intrigued la carte menu since buffet spot called one cooks always strolls around place checking food asked one best ms carolyn suggested seafood pasta true enough one best ever back dining ambiance experience shangri la orchard especially restaurant cheers,5,2,waterfall ristorante italianodifferent take italian buffet lunch everything fresh clean loved dishes available also cleanliness service restaurant great offer fresh pasta made station front us got intrigued la carte menu since buffet spot called one cooks always strolls around place checking food asked one best ms carolyn suggested seafood pasta true enough one best ever back dining ambiance experience shangri la orchard especially restaurant cheers,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.9832}",0.9832,2
superb hospitality concierge,family friends shangri la singapore dine line dinner approached concierge johnny lobby help us take photo kindly obliged even recommended assist take shot various spots shangri la signature lobby proceeded engage child gave toy excellent service given required simple photo went beyond put smile guests truly privilege staff recognition purpose september around pm thanks johnny given us memories lifetime photos,5,2,superb hospitality conciergefamily friends shangri la singapore dine line dinner approached concierge johnny lobby help us take photo kindly obliged even recommended assist take shot various spots shangri la signature lobby proceeded engage child gave toy excellent service given required simple photo went beyond put smile guests truly privilege staff recognition purpose september around pm thanks johnny given us memories lifetime photos,"{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.9834}",0.9834,2
memorable detail,much delayed review night staycation wife years old daughter went months ago june like commend staff check counter time wife queueing checking busy afternoon lot people queuing wife stayed queue watch daughter time staff recognized gave priority daughter delights gave squirrel plush toy named chubby also upgraded room tent daughter loves much play room,5,2,memorable detailmuch delayed review night staycation wife years old daughter went months ago june like commend staff check counter time wife queueing checking busy afternoon lot people queuing wife stayed queue watch daughter time staff recognized gave priority daughter delights gave squirrel plush toy named chubby also upgraded room tent daughter loves much play room,"{'neg': 0.029, 'neu': 0.749, 'pos': 0.222, 'compound': 0.9118}",0.9118,2
memorable stay,nami first time celebrate birthday hotel memoriable pleasant nice experience decided dinenr nami ordered sushi omakase food delicious returned room evening foudn birthday cake hand written card staffs excellent make us feel special,5,2,memorable staynami first time celebrate birthday hotel memoriable pleasant nice experience decided dinenr nami ordered sushi omakase food delicious returned room evening foudn birthday cake hand written card staffs excellent make us feel special,"{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.9723}",0.9723,2
