Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
business travel,big hotel ypu find bigger singapore staff professional room luxury room th floor spacious comfortable good breafast busy rush time swimming pool nice fitness room huge concerns even everything expansive singapore bit expansive particular spa expansive opinion,5,2,business travelbig hotel ypu find bigger singapore staff professional room luxury room th floor spacious comfortable good breafast busy rush time swimming pool nice fitness room huge concerns even everything expansive singapore bit expansive particular spa expansive opinion,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.9081}",0.9081,2
great place stay weekend,spent one night hotel arrival experience pleasant check process quick wished lady checked would focus explaining facilities services breakfast hours find premier room assigned spacious nicely decorated well furnished usual room amenities team member impressed kevin coffee house detailed ask choice coffee latte cappuccino etc preferred well done kevin hospitality service get far,5,2,great place stay weekendspent one night hotel arrival experience pleasant check process quick wished lady checked would focus explaining facilities services breakfast hours find premier room assigned spacious nicely decorated well furnished usual room amenities team member impressed kevin coffee house detailed ask choice coffee latte cappuccino etc preferred well done kevin hospitality service get far,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.9485}",0.9485,2
great place stay,stayed twice hotel highly recommend fellow travellers great location staff helpful friendly lovely restaurant staff breakfast lunch dinner nice everyone goes way able make stay enjoyable possible great lobby relax enjoy peace quiet easy get transport straight hotel,5,2,great place staystayed twice hotel highly recommend fellow travellers great location staff helpful friendly lovely restaurant staff breakfast lunch dinner nice everyone goes way able make stay enjoyable possible great lobby relax enjoy peace quiet easy get transport straight hotel,"{'neg': 0.0, 'neu': 0.352, 'pos': 0.648, 'compound': 0.9923}",0.9923,2
smoothen creases,partner spent one night city hotel welcome experience driveway pleasant less set tone entire stay lobby huge well maintained lots seating areas glass sculptures serve main decoration lobby positioned around check process swift wished lady checked focused explaining hotel facilities services information breakfast hours direction lifts wifi connection etc sorely lacking find assigned room comfortable spacious adequately furnished usual amenities wish one movie channel though also sure guest services directory,4,2,smoothen creasespartner spent one night city hotel welcome experience driveway pleasant less set tone entire stay lobby huge well maintained lots seating areas glass sculptures serve main decoration lobby positioned around check process swift wished lady checked focused explaining hotel facilities services information breakfast hours direction lifts wifi connection etc sorely lacking find assigned room comfortable spacious adequately furnished usual amenities wish one movie channel though also sure guest services directory,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.9666}",0.9666,2
nice room,got upgraded premier room quiet wing hotel perfect cause like walking busy lifts noisy lobbies like carlton located away busy malls subways yet close enough easy access privacy convenience sure standard rooms pretty old hotel wish operator better job nice quite grumpy line room clean certainly improved last visit,4,2,nice roomgot upgraded premier room quiet wing hotel perfect cause like walking busy lifts noisy lobbies like carlton located away busy malls subways yet close enough easy access privacy convenience sure standard rooms pretty old hotel wish operator better job nice quite grumpy line room clean certainly improved last visit,"{'neg': 0.023, 'neu': 0.485, 'pos': 0.492, 'compound': 0.9859}",0.9859,2
exceptional hotel,stayed two nights cruise one best hotels ever stayed staff extremely helpful professional dressed matching uniforms credit room large clean beds comfortable bathroom modern nice touch toiletries good shower convenient location walking distance raffles marina bay plenty food outlets opposite much enjoyed stay would definitely stay visiting singapore,5,2,exceptional hotelstayed two nights cruise one best hotels ever stayed staff extremely helpful professional dressed matching uniforms credit room large clean beds comfortable bathroom modern nice touch toiletries good shower convenient location walking distance raffles marina bay plenty food outlets opposite much enjoyed stay would definitely stay visiting singapore,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.979}",0.979,2
great stay heart great city,great stay carlton week may location perfect near arab street near raffles hotel colonial area short drive marina bay sands area botannic gardens orchard road room perfectly appointed always clean maids great job always replacing used lobby always busy crowded bigger hotels town special thanks reception well always pecise efficient time day night top thank list goes concierge desk ali aktar always helpfull smile always remembering name room number wake call time helping finding way around city thank ali thank carlton hope come back next,5,2,great stay heart great citygreat stay carlton week may location perfect near arab street near raffles hotel colonial area short drive marina bay sands area botannic gardens orchard road room perfectly appointed always clean maids great job always replacing used lobby always busy crowded bigger hotels town special thanks reception well always pecise efficient time day night top thank list goes concierge desk ali aktar always helpfull smile always remembering name room number wake call time helping finding way around city thank ali thank carlton hope come back next,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.9935}",0.9935,2
great hotel star,second time visit hotel first tops hotels stayed singapore room floor club room rating always first class clean big enough two people bed soft hard leave good nights sleep club manager staff helpful always words talk saw stayed nights holiday flew phuket nights back carlton stars hotel close great shopping thank great holiday,5,2,great hotel starsecond time visit hotel first tops hotels stayed singapore room floor club room rating always first class clean big enough two people bed soft hard leave good nights sleep club manager staff helpful always words talk saw stayed nights holiday flew phuket nights back carlton stars hotel close great shopping thank great holiday,"{'neg': 0.034, 'neu': 0.555, 'pos': 0.412, 'compound': 0.9839}",0.9839,2
excellent service club facilities,well worth staying club facility premier wing quiet well appointed one issue temperature setting hotel cold throughout room settings cannot adjusted turn let room warm however put top hotel great,4,2,excellent service club facilitieswell worth staying club facility premier wing quiet well appointed one issue temperature setting hotel cold throughout room settings cannot adjusted turn let room warm however put top hotel great,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.926}",0.926,2
convenient location pleasant stay,checkin smooth room cleaned properly bed comfortable buffet breakfast excellent staff dining room helpful doormen friendly prompt meeting requests price reasonable,4,2,convenient location pleasant staycheckin smooth room cleaned properly bed comfortable buffet breakfast excellent staff dining room helpful doormen friendly prompt meeting requests price reasonable,"{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.946}",0.946,2
stopover days,room premier wing hotel lovely room staff friendly expensive eat drink pool area quite ordinary nothing special many chairs sit overall singapore expensive family,4,2,stopover daysroom premier wing hotel lovely room staff friendly expensive eat drink pool area quite ordinary nothing special many chairs sit overall singapore expensive family,"{'neg': 0.08, 'neu': 0.698, 'pos': 0.222, 'compound': 0.6682}",0.6682,2
good round hotel location service,stayed second time days service good restaurant buffet great staff friendly rooms great everything need walking distance quite tourist spots negative thing would say replaced hotel owned gravity bar privately owned bar uninviting expensive,4,2,good round hotel location servicestayed second time days service good restaurant buffet great staff friendly rooms great everything need walking distance quite tourist spots negative thing would say replaced hotel owned gravity bar privately owned bar uninviting expensive,"{'neg': 0.075, 'neu': 0.602, 'pos': 0.324, 'compound': 0.9222}",0.9222,2
great location,hotel great location site seeing within walking distance marina bay area one way orchard road way great restaurants across road chijmes complex satisfy needs big disappointment way spoiled stay hotel hosting football tournament full young teenagers siblings made breakfast trying use pool nightmare considering useing hotel make sure nothing like going spoil stay,3,1,great locationhotel great location site seeing within walking distance marina bay area one way orchard road way great restaurants across road chijmes complex satisfy needs big disappointment way spoiled stay hotel hosting football tournament full young teenagers siblings made breakfast trying use pool nightmare considering useing hotel make sure nothing like going spoil stay,"{'neg': 0.077, 'neu': 0.671, 'pos': 0.251, 'compound': 0.9215}",0.9215,2
perfect location fantastic hotel,second stay cannot recommend highly enough location close large shopping malls excellent restaurants close touristy areas also local destinations fantastic gym beautiful rooms great bathrooms comfortable bed room service good consistant staff remember welcome back hotel tuxedo cafe barrister makes best decaf lattes town definitely recommend back,5,2,perfect location fantastic hotelsecond stay cannot recommend highly enough location close large shopping malls excellent restaurants close touristy areas also local destinations fantastic gym beautiful rooms great bathrooms comfortable bed room service good consistant staff remember welcome back hotel tuxedo cafe barrister makes best decaf lattes town definitely recommend back,"{'neg': 0.053, 'neu': 0.463, 'pos': 0.484, 'compound': 0.9886}",0.9886,2
great hotel perfect location,stayed nights th th may one executive rooms th floor great views raffles marina bay sands hotel spacious room bathroom great bath shower wet room great pool area perfect long day bit disappointed booked august hotel offering free buffet breakfast time rate booked turned breakfast first morning told included great location short minute walk boat quay clarke quay area hotel right opposite raffles city chijmes would definitely stay back singapore,5,2,great hotel perfect locationstayed nights th th may one executive rooms th floor great views raffles marina bay sands hotel spacious room bathroom great bath shower wet room great pool area perfect long day bit disappointed booked august hotel offering free buffet breakfast time rate booked turned breakfast first morning told included great location short minute walk boat quay clarke quay area hotel right opposite raffles city chijmes would definitely stay back singapore,"{'neg': 0.031, 'neu': 0.63, 'pos': 0.339, 'compound': 0.9859}",0.9859,2
strategic city location,want accommodation near mrt station city hall coming changi using green line walking distance merlion raffles city mall worth trying room chic cozy spacious separate shower tub internet available inside room breakfast lunch appetizing selection singaporean malaysian food hotel staff accommodating checkin checkout quick,4,2,strategic city locationwant accommodation near mrt station city hall coming changi using green line walking distance merlion raffles city mall worth trying room chic cozy spacious separate shower tub internet available inside room breakfast lunch appetizing selection singaporean malaysian food hotel staff accommodating checkin checkout quick,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4588}",0.4588,2
great hotel great location,everything hotel good checking checking hotel staff met exceeded expectations restaurants bar lobby lifts bedroom spotless clean staff showed real pride working carlton lots restaurants within walking distance want go bit great taxi service right door hotel would reccomended hotel traveling back singapore definitely staying,5,2,great hotel great locationeverything hotel good checking checking hotel staff met exceeded expectations restaurants bar lobby lifts bedroom spotless clean staff showed real pride working carlton lots restaurants within walking distance want go bit great taxi service right door hotel would reccomended hotel traveling back singapore definitely staying,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.9732}",0.9732,2
love singapore,thought would try new hotel visit priority choosing always location prefer raffles area close many things including good access brilliant train system room design putting open bathroom walk enclosed robes hanging clothes visible block curtains see thru type afternoon evening sun streams thru makes difficult see tv need call engineering three issues one design fault shower use rain shower head water leak toilet area staff friendly particularly breakfast chatted couple people everyday obliged pm checkout appreciated,3,1,love singaporethought would try new hotel visit priority choosing always location prefer raffles area close many things including good access brilliant train system room design putting open bathroom walk enclosed robes hanging clothes visible block curtains see thru type afternoon evening sun streams thru makes difficult see tv need call engineering three issues one design fault shower use rain shower head water leak toilet area staff friendly particularly breakfast chatted couple people everyday obliged pm checkout appreciated,"{'neg': 0.109, 'neu': 0.709, 'pos': 0.181, 'compound': 0.836}",0.836,2
functional little charm good location,lobby walk depicts hotel glance functional busy standard room liked best new wing relatively comfortable nice bathroom staff competent location also good close large mall minute stroll towards river good pool area definitely cramped concrete expect hotels singapore breakfast buffet best skipped went across road movenpick singapore many hotel choices,3,1,functional little charm good locationlobby walk depicts hotel glance functional busy standard room liked best new wing relatively comfortable nice bathroom staff competent location also good close large mall minute stroll towards river good pool area definitely cramped concrete expect hotels singapore breakfast buffet best skipped went across road movenpick singapore many hotel choices,"{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.9843}",0.9843,2
exceptional hotel experience best value strategy,days return stay carlton hotel memorable experience mr ben kuan afom team providing us professional engaging service staff contact stay allocated excellent th floor room featuring modern clean well designed facilities enjoyed daily breakfasts cafe mosaic well tuxedo cafe snacks wah lok award winning cantonese restaurant dinner plus room service meal occasion experience enhanced superb staff interactions quality food took advantage free cancellation early booking secure accommodation prior days advance purchase special cut replaced booking pre paid purchase,5,2,exceptional hotel experience best value strategydays return stay carlton hotel memorable experience mr ben kuan afom team providing us professional engaging service staff contact stay allocated excellent th floor room featuring modern clean well designed facilities enjoyed daily breakfasts cafe mosaic well tuxedo cafe snacks wah lok award winning cantonese restaurant dinner plus room service meal occasion experience enhanced superb staff interactions quality food took advantage free cancellation early booking secure accommodation prior days advance purchase special cut replaced booking pre paid purchase,"{'neg': 0.019, 'neu': 0.591, 'pos': 0.391, 'compound': 0.9907}",0.9907,2
great stay,comfy bed room clean location convenient minutes walk raffles city mall except toilet area bit stint pour shampoo rinse around toilet every day housekeeping cleaned room due personal hygiene stand smell awesome great stay,5,2,great staycomfy bed room clean location convenient minutes walk raffles city mall except toilet area bit stint pour shampoo rinse around toilet every day housekeeping cleaned room due personal hygiene stand smell awesome great stay,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9432}",0.9432,2
feels comfortable like home,stay february hotel situated opposite raffles city mall approximate min walk city hall mrt station booked deluxe room given one high floor could see sunrise room moderately spacious toilet shower open concept opposed traditional concept room overall loved feeling exuding room made us felt right home conceirge staff counter really helpful another staff bellman perhaps escort us back room find item left behind even though checked hours plus would love come back another stay soon,4,2,feels comfortable like homestay february hotel situated opposite raffles city mall approximate min walk city hall mrt station booked deluxe room given one high floor could see sunrise room moderately spacious toilet shower open concept opposed traditional concept room overall loved feeling exuding room made us felt right home conceirge staff counter really helpful another staff bellman perhaps escort us back room find item left behind even though checked hours plus would love come back another stay soon,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.9552}",0.9552,2
excellent location facilities,booked club room nights apr may cruising australia stayed singapore new us couple hotel modern well equipped beautiful reception room th floor offered excellent views clean spacious modern found bed pillows comfortable slept well shower heads hand held style shower wand rainfall fixed head ceiling water hot pressure excellent thoroughly recommend club room offers access club lounge th floor arrived early day around expecting leave luggage occupy pm check however taken club,5,2,excellent location facilitiesbooked club room nights apr may cruising australia stayed singapore new us couple hotel modern well equipped beautiful reception room th floor offered excellent views clean spacious modern found bed pillows comfortable slept well shower heads hand held style shower wand rainfall fixed head ceiling water hot pressure excellent thoroughly recommend club room offers access club lounge th floor arrived early day around expecting leave luggage occupy pm check however taken club,"{'neg': 0.035, 'neu': 0.642, 'pos': 0.323, 'compound': 0.9814}",0.9814,2
great location,stayed hotel week upgraded room spacious clean hotel within walking distance raffles city suntec close major attractions marina bay sands,4,2,great locationstayed hotel week upgraded room spacious clean hotel within walking distance raffles city suntec close major attractions marina bay sands,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.8625}",0.8625,2
average really,stayed nights deluxe room check slow friendly room reserved available hoped take another room politely refused minutes allocated room paid room basic small beds ok tv almost computer size toilet shower ok everything averagely ok far excellent breakfast put chaotic many kids teenagers hard find seat food ok nothing special mean prefer western breakfast taste noodle soup fish balls exciting location really perfect near chijmes raffles city food chijmes many cosy restaurants swimming pool area,3,1,average reallystayed nights deluxe room check slow friendly room reserved available hoped take another room politely refused minutes allocated room paid room basic small beds ok tv almost computer size toilet shower ok everything averagely ok far excellent breakfast put chaotic many kids teenagers hard find seat food ok nothing special mean prefer western breakfast taste noodle soup fish balls exciting location really perfect near chijmes raffles city food chijmes many cosy restaurants swimming pool area,"{'neg': 0.093, 'neu': 0.646, 'pos': 0.261, 'compound': 0.9471}",0.9471,2
nice location great experience,hotel centrally located heart city centre surrounded mrt stations check process swift staffs really friendly room spacious comfortable free navigation internet device provided stay overall experience really pleasant,5,2,nice location great experiencehotel centrally located heart city centre surrounded mrt stations check process swift staffs really friendly room spacious comfortable free navigation internet device provided stay overall experience really pleasant,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.9697}",0.9697,2
great location,even though first trip singapore stayed nights cruise could immediately tell hotel great location room overlooked famous raffles hotel main entry amazing raffles city mall spite great busy downtown intersection room quiet slept well use pool noticed several families enjoying sunny deck pool hotel lobby modern front desk staff friendly chinese new year visiting loved guest present two oranges red bag left room well invitation join new years celebrations lobby great fun welcoming atmosphere hotel,5,2,great locationeven though first trip singapore stayed nights cruise could immediately tell hotel great location room overlooked famous raffles hotel main entry amazing raffles city mall spite great busy downtown intersection room quiet slept well use pool noticed several families enjoying sunny deck pool hotel lobby modern front desk staff friendly chinese new year visiting loved guest present two oranges red bag left room well invitation join new years celebrations lobby great fun welcoming atmosphere hotel,"{'neg': 0.041, 'neu': 0.523, 'pos': 0.436, 'compound': 0.9917}",0.9917,2
expensive good,stay nights room big service poor room clean could housekeeping nice price hk standard lobby nice lobby restaurant good good breakfast,2,0,expensive goodstay nights room big service poor room clean could housekeeping nice price hk standard lobby nice lobby restaurant good good breakfast,"{'neg': 0.093, 'neu': 0.419, 'pos': 0.488, 'compound': 0.8807}",0.8807,2
excellent hotel,wife stayed superb hotel nights club room attending wedding singapore staff excellent front office manager jacqueline tan went way make stay comfortable food hotel great situated centrally could walk city centre places shops great hotel fantastic staff especially club lounge last day october th october thanks jacqueline thanks rest staff dr mrs c mathews,5,2,excellent hotelwife stayed superb hotel nights club room attending wedding singapore staff excellent front office manager jacqueline tan went way make stay comfortable food hotel great situated centrally could walk city centre places shops great hotel fantastic staff especially club lounge last day october th october thanks jacqueline thanks rest staff dr mrs c mathews,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.9866}",0.9866,2
good location good service,hotel well located explore city recommend club floor nice spacious clean rooms good lounge view serve good dishes drinks staff friendly professional excellent price value rate,4,2,good location good servicehotel well located explore city recommend club floor nice spacious clean rooms good lounge view serve good dishes drinks staff friendly professional excellent price value rate,"{'neg': 0.0, 'neu': 0.367, 'pos': 0.633, 'compound': 0.9818}",0.9818,2
good customer service excellent location,stayed deluxe room request rooms available top floors may get lucky view bay handy phone quite handy browse net book taxis also local international calls inclusive good pay breakfast buffet reserve room huge spread including indian samosas alternate days wide variety breads cheese make omelttes dim sums cereals fruit yogurt good customer service entire hotel staff clean rooms bathroom slightly big reasonable singapore standards given real estate nearest mrt minutes hotel depends fast walk,5,2,good customer service excellent locationstayed deluxe room request rooms available top floors may get lucky view bay handy phone quite handy browse net book taxis also local international calls inclusive good pay breakfast buffet reserve room huge spread including indian samosas alternate days wide variety breads cheese make omelttes dim sums cereals fruit yogurt good customer service entire hotel staff clean rooms bathroom slightly big reasonable singapore standards given real estate nearest mrt minutes hotel depends fast walk,"{'neg': 0.015, 'neu': 0.747, 'pos': 0.238, 'compound': 0.9618}",0.9618,2
quite good hotel except sound made ac room,well title might sound funny else mention big star hotel supposed everything perfect carlton also perfect except one thing experienced sound aircon makes room switches automatically maintain temperature well might bother somebody loud yet matter could hear feel sound found tough sleep per star hotel perfect one reason rate hotel excellent overall rest everything excellent commendable huge lobby lovely decor one best seen butterfly decor,4,2,quite good hotel except sound made ac roomwell title might sound funny else mention big star hotel supposed everything perfect carlton also perfect except one thing experienced sound aircon makes room switches automatically maintain temperature well might bother somebody loud yet matter could hear feel sound found tough sleep per star hotel perfect one reason rate hotel excellent overall rest everything excellent commendable huge lobby lovely decor one best seen butterfly decor,"{'neg': 0.039, 'neu': 0.569, 'pos': 0.392, 'compound': 0.9875}",0.9875,2
smplyone best places stay singapore,wife finished night stopover singapore way australia heard good things carlton disappointed fabulous position next door raffles almost everything need within walking distance great restaurants shops bars want go afield mrt minutes hotel great room th floor fantastic view across downtown area singapore see pictures helps get bearings gives tremendous views room luxurious every amenity would expect bathroom floor ceiling windows blinds needed staff friendly breakfast buffet,5,2,smplyone best places stay singaporewife finished night stopover singapore way australia heard good things carlton disappointed fabulous position next door raffles almost everything need within walking distance great restaurants shops bars want go afield mrt minutes hotel great room th floor fantastic view across downtown area singapore see pictures helps get bearings gives tremendous views room luxurious every amenity would expect bathroom floor ceiling windows blinds needed staff friendly breakfast buffet,"{'neg': 0.033, 'neu': 0.652, 'pos': 0.314, 'compound': 0.9783}",0.9783,2
super hotel,wife spent days end january arrival pleased room upgrade high room view raffles gardens bay lovely see marina bay hotel surrounds illuminated night staff excellent room well appointed public areas modern clean pool bar areas relax day humid sightseeing couple subway stations near hotel worth buying rail card stations trains singapore simply brilliant easy use thanks carlton great stay,5,2,super hotelwife spent days end january arrival pleased room upgrade high room view raffles gardens bay lovely see marina bay hotel surrounds illuminated night staff excellent room well appointed public areas modern clean pool bar areas relax day humid sightseeing couple subway stations near hotel worth buying rail card stations trains singapore simply brilliant easy use thanks carlton great stay,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9887}",0.9887,2
brilliant hotel,stayed overnight stopover april mix travel agent room confirmed us staff could helpful telephoned booking services tried travel agent us luck allocated us lovely room floor nice although pay twice room fault hotel hotel well situated close raffles malls room modern clean buffet restaurant ok although cold seafood offer overcooked good choice cultures lovely swimming pool bar towels sun beds provided definitely stay,5,2,brilliant hotelstayed overnight stopover april mix travel agent room confirmed us staff could helpful telephoned booking services tried travel agent us luck allocated us lovely room floor nice although pay twice room fault hotel hotel well situated close raffles malls room modern clean buffet restaurant ok although cold seafood offer overcooked good choice cultures lovely swimming pool bar towels sun beds provided definitely stay,"{'neg': 0.047, 'neu': 0.582, 'pos': 0.372, 'compound': 0.9808}",0.9808,2
good location highly recommended,family stayed nights good location min walk closest mrt station passing shopping mall worry even though raining buffet breakfast excellent lots choices international plus se asian style stayed middle floor nice city view definitely stay next singapore trip,4,2,good location highly recommendedfamily stayed nights good location min walk closest mrt station passing shopping mall worry even though raining buffet breakfast excellent lots choices international plus se asian style stayed middle floor nice city view definitely stay next singapore trip,"{'neg': 0.055, 'neu': 0.662, 'pos': 0.284, 'compound': 0.9022}",0.9022,2
excellent stay,check process swift rooms luxurious spacious even given free upgrade upon check receptionist azlina delight certainly made stay much indulging also dim sum wah lok restaurant highly recommended,5,2,excellent staycheck process swift rooms luxurious spacious even given free upgrade upon check receptionist azlina delight certainly made stay much indulging also dim sum wah lok restaurant highly recommended,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.945}",0.945,2
lovely hotel central,lovely hotel beautiful lobby soon walk rooms lovely staff friendly two rooms booked criticism room next lift well could hear lifts bit hard trying sleep across road raffles city handy also chijmes dining used taxis everywhere central cost much taxis continually come hotel,4,2,lovely hotel centrallovely hotel beautiful lobby soon walk rooms lovely staff friendly two rooms booked criticism room next lift well could hear lifts bit hard trying sleep across road raffles city handy also chijmes dining used taxis everywhere central cost much taxis continually come hotel,"{'neg': 0.073, 'neu': 0.625, 'pos': 0.302, 'compound': 0.9274}",0.9274,2
met expectations comfortable stay,good hotel service true brand good breakfast options walkable distance shopping restaurants enjoyed stay would definitely look brand places already recommended friends,4,2,met expectations comfortable staygood hotel service true brand good breakfast options walkable distance shopping restaurants enjoyed stay would definitely look brand places already recommended friends,"{'neg': 0.0, 'neu': 0.475, 'pos': 0.525, 'compound': 0.9578}",0.9578,2
staycation,stayed one night executive room celebrate partner birthday given room th floor partial view mbs bed pillows comfortable room upholstery seems old though toiletry ok price especially location would recommend,4,2,staycationstayed one night executive room celebrate partner birthday given room th floor partial view mbs bed pillows comfortable room upholstery seems old though toiletry ok price especially location would recommend,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.8993}",0.8993,2
great location,stayed nights location great next raffles raffles city chijmes suntec also able walk bay marina hotel gardens bay bus hotel also nice walk orchard rd room clean spacious free water bottles plus samsung phone great use day missed last day checked bought discounted tickeys gardens bay via mobile would show daily specials breakfast though room service great friendly would stay,5,2,great locationstayed nights location great next raffles raffles city chijmes suntec also able walk bay marina hotel gardens bay bus hotel also nice walk orchard rd room clean spacious free water bottles plus samsung phone great use day missed last day checked bought discounted tickeys gardens bay via mobile would show daily specials breakfast though room service great friendly would stay,"{'neg': 0.027, 'neu': 0.616, 'pos': 0.357, 'compound': 0.9806}",0.9806,2
well located good value hotel,carlton hotel centrally located many things want aviator nearby visited singapore many times years singaporean friends came appreciate best area stay everything nearby without travel get everywhere need go e g cafes food courts simply lunches etc shops raffles city across road carlton suntec city complex terminus city sightseeing hop hop bus complementary inclusion singapore airlines stopover package singapore flyer gardens sae etc hotel years well maintained decorate facilities uptodate staff services good without intrusive cafe foyer good convince,5,2,well located good value hotelcarlton hotel centrally located many things want aviator nearby visited singapore many times years singaporean friends came appreciate best area stay everything nearby without travel get everywhere need go e g cafes food courts simply lunches etc shops raffles city across road carlton suntec city complex terminus city sightseeing hop hop bus complementary inclusion singapore airlines stopover package singapore flyer gardens sae etc hotel years well maintained decorate facilities uptodate staff services good without intrusive cafe foyer good convince,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.9766}",0.9766,2
fault fantastic experience singapore,carlton staff hotel great well prepared professional every way room spacious great interior design large well equipped bathroom shower separate bath good desk facing window king size bed pillows comfortable nice treat two bottles free water included great range bathroom accessories toothbrush razor sewing kit cotton buds etc even free mobile phone could use see photo free local calls browsing although use great feature never seen anywhere else world internet included room rate housekeeping excellent aiming perfection pool gym area well looked,5,2,fault fantastic experience singaporecarlton staff hotel great well prepared professional every way room spacious great interior design large well equipped bathroom shower separate bath good desk facing window king size bed pillows comfortable nice treat two bottles free water included great range bathroom accessories toothbrush razor sewing kit cotton buds etc even free mobile phone could use see photo free local calls browsing although use great feature never seen anywhere else world internet included room rate housekeeping excellent aiming perfection pool gym area well looked,"{'neg': 0.021, 'neu': 0.524, 'pos': 0.454, 'compound': 0.9947}",0.9947,2
excellent,employees courteous moment step taxi check checking friendly observant every need mom needed extra blanket hotel room cold downside adjust room temp hotel room spacious tried fit adults room still comfortable move around even large luggages hand carry pieces regular twin room could fit people requested extra bed impressed vanity bec separate area could put make natural sunlight picture attached also shower rain feature relaxing long day importantly location best location bec front,5,2,excellentemployees courteous moment step taxi check checking friendly observant every need mom needed extra blanket hotel room cold downside adjust room temp hotel room spacious tried fit adults room still comfortable move around even large luggages hand carry pieces regular twin room could fit people requested extra bed impressed vanity bec separate area could put make natural sunlight picture attached also shower rain feature relaxing long day importantly location best location bec front,"{'neg': 0.04, 'neu': 0.617, 'pos': 0.343, 'compound': 0.9825}",0.9825,2
great visit,nice hotel worth money comfortable rooms luxe imagen good aircon wifi friendly staff one minus point old fresh wheat rey bread almost perfect breakfast buffet,5,2,great visitnice hotel worth money comfortable rooms luxe imagen good aircon wifi friendly staff one minus point old fresh wheat rey bread almost perfect breakfast buffet,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.9643}",0.9643,2
absolutely luxurious stay,researched number hotels choosing stay carlton hotel must say extremely pleased choice hotel exceeded expectations every way staff efficient friendly accommodating requests able check early extend checkout hours much appreciated allowed us much convenience flexibility extra charge paid extra club room worth breakfast wonderful view lounge area drinks canapes worth room exceptional especially loved bathroom little extras robes slippers free good quality toiletries peaceful quiet,5,2,absolutely luxurious stayresearched number hotels choosing stay carlton hotel must say extremely pleased choice hotel exceeded expectations every way staff efficient friendly accommodating requests able check early extend checkout hours much appreciated allowed us much convenience flexibility extra charge paid extra club room worth breakfast wonderful view lounge area drinks canapes worth room exceptional especially loved bathroom little extras robes slippers free good quality toiletries peaceful quiet,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.9884}",0.9884,2
excellent location,lovely reception area cannot say staff particularly friendly welcoming gave us room details room nice modern breakfast buffet style excellent spoilt choice also liked cafe ground floor pool area nice enough mrt walking distance raffles shopping centre plenty eating places walking distance,4,2,excellent locationlovely reception area cannot say staff particularly friendly welcoming gave us room details room nice modern breakfast buffet style excellent spoilt choice also liked cafe ground floor pool area nice enough mrt walking distance raffles shopping centre plenty eating places walking distance,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.9701}",0.9701,2
stays good good,stayed twice recently february april different experiences say based room given time completely different yet paid room type stay first room february stay fantastic huge massive bathroom included bathtub shower however second room given april stay half size comparison bathtub even bathrobes room disappointment booked return stay based first experience hotel huge hundreds guest rooms lobby area always busy however never encountered queue check appreciated pool area small,3,1,stays good goodstayed twice recently february april different experiences say based room given time completely different yet paid room type stay first room february stay fantastic huge massive bathroom included bathtub shower however second room given april stay half size comparison bathtub even bathrobes room disappointment booked return stay based first experience hotel huge hundreds guest rooms lobby area always busy however never encountered queue check appreciated pool area small,"{'neg': 0.04, 'neu': 0.77, 'pos': 0.189, 'compound': 0.8807}",0.8807,2
home,well second stay singapore project work fantastic place found much research hotels enjoyed quietness cleanliness lovely staff samira always ensured stay much pleasant kept room like home thank much samira best staff found carlton stay love guys keep great culture showing guests definitely come back guys visit singapore future thank,5,2,homewell second stay singapore project work fantastic place found much research hotels enjoyed quietness cleanliness lovely staff samira always ensured stay much pleasant kept room like home thank much samira best staff found carlton stay love guys keep great culture showing guests definitely come back guys visit singapore future thank,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.9888}",0.9888,2
