Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
tight cozy,want stay singapore town recommend hotel price really good hotel self nice location good honest rooms small okay us since used hotel sleep,4,2,tight cozywant stay singapore town recommend hotel price really good hotel self nice location good honest rooms small okay us since used hotel sleep,"{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.9421}",0.9421,2
trendy clean,overall would say stay hotel g ok overall hotel ambiance nice trendy good gym breakfast included nice cleaning staff would always clean room late evening would actually want relax dinner seemed going issue fell asleep time wanted clean around pm late asked cleaner would help refresh towels sweep complained already done rounds cleaning great well fast sweep noticed still dirt dust ground cleaned doubt mopped make complaint earlier tripadvisor air conditioner noisy making hard,3,1,trendy cleanoverall would say stay hotel g ok overall hotel ambiance nice trendy good gym breakfast included nice cleaning staff would always clean room late evening would actually want relax dinner seemed going issue fell asleep time wanted clean around pm late asked cleaner would help refresh towels sweep complained already done rounds cleaning great well fast sweep noticed still dirt dust ground cleaned doubt mopped make complaint earlier tripadvisor air conditioner noisy making hard,"{'neg': 0.129, 'neu': 0.561, 'pos': 0.31, 'compound': 0.9517}",0.9517,2
enjoyable stay,stayed two bites complaint room clean convenient mrt stations eating places breakfast quite sumptuous fair spread problem experienced short spoons,4,2,enjoyable staystayed two bites complaint room clean convenient mrt stations eating places breakfast quite sumptuous fair spread problem experienced short spoons,"{'neg': 0.169, 'neu': 0.55, 'pos': 0.281, 'compound': 0.507}",0.507,2
convenient,min walk hotel bencoolen mrt station many bars restaurants nearby hotels convenient room bit small right two people bringing small suitcases fridge room may ask reception store food share fridge,4,2,convenientmin walk hotel bencoolen mrt station many bars restaurants nearby hotels convenient room bit small right two people bringing small suitcases fridge room may ask reception store food share fridge,"{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.296}",0.296,2
favorite singapore hotel,love room decor exceptional services provided friendly staff rooms handicap friendly toilet great help wheelchair bound customers like location another great convenience anyone wishes go sightseeing singapore definitely recommend hotel friends visit beautiful country thumbs,5,2,favorite singapore hotellove room decor exceptional services provided friendly staff rooms handicap friendly toilet great help wheelchair bound customers like location another great convenience anyone wishes go sightseeing singapore definitely recommend hotel friends visit beautiful country thumbs,"{'neg': 0.0, 'neu': 0.406, 'pos': 0.594, 'compound': 0.9878}",0.9878,2
fair price clean room great business travelers,hotel centrally located near bugis min walking distance room biggest everything right clean mattress good sleeping quality fair price compared general sgp room rates versus locations great french restaurant downstairs fair prices,4,2,fair price clean room great business travelershotel centrally located near bugis min walking distance room biggest everything right clean mattress good sleeping quality fair price compared general sgp room rates versus locations great french restaurant downstairs fair prices,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.9698}",0.9698,2
great hotel friendly people especial reception,location hotel simple find near everything go back restaurant great bit noisy night breakfast compleet good coffee start day price quality correct,4,2,great hotel friendly people especial receptionlocation hotel simple find near everything go back restaurant great bit noisy night breakfast compleet good coffee start day price quality correct,"{'neg': 0.045, 'neu': 0.579, 'pos': 0.376, 'compound': 0.9274}",0.9274,2
wonderful hotel center,near metro center lots bus small restautant near excellent breakfast money hotel restaurant ginett great ambiance lots golden youth singapore small rooms bur clean nice equipped need water fountain floor cold hot water coffee tea room,5,2,wonderful hotel centernear metro center lots bus small restautant near excellent breakfast money hotel restaurant ginett great ambiance lots golden youth singapore small rooms bur clean nice equipped need water fountain floor cold hot water coffee tea room,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.9517}",0.9517,2
trendy hotel helpful friendly staff,stayed hotel g numerous time visited singapore time far best experience thanks shawn extremely helpful patience assisted phone called reservation desk finalize booking pleased meet personal checked shawn provided us star customer service stay awesome experience stay room comfortable cozy comfy bed love ginett favorite dining place awesome vibe bustling night mostly young expatriate patrons food great good selection wine fun place people watch tips make sure make reservation advance tend get busy hotel g centrally located,5,2,trendy hotel helpful friendly staffstayed hotel g numerous time visited singapore time far best experience thanks shawn extremely helpful patience assisted phone called reservation desk finalize booking pleased meet personal checked shawn provided us star customer service stay awesome experience stay room comfortable cozy comfy bed love ginett favorite dining place awesome vibe bustling night mostly young expatriate patrons food great good selection wine fun place people watch tips make sure make reservation advance tend get busy hotel g centrally located,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.994}",0.994,2
always nice stay,return sg comic con nd time stayed stylish hotel everything usual comfort friendly staff fast check check simple nice breakfast disappointment without handy smartphone still perfect,5,2,always nice stayreturn sg comic con nd time stayed stylish hotel everything usual comfort friendly staff fast check check simple nice breakfast disappointment without handy smartphone still perfect,"{'neg': 0.082, 'neu': 0.546, 'pos': 0.372, 'compound': 0.8934}",0.8934,2
small good value rooms,hotel great central location close mrt stations staff friendly helpful rooms well equipped sound proofing good got good night sleep breakfast extensive good selection negatives lack light switch near bed hard find light switch middle night rooms small almost claustrophobic one person would wanted inhabit two people room would bumping one person would climb get bed,3,1,small good value roomshotel great central location close mrt stations staff friendly helpful rooms well equipped sound proofing good got good night sleep breakfast extensive good selection negatives lack light switch near bed hard find light switch middle night rooms small almost claustrophobic one person would wanted inhabit two people room would bumping one person would climb get bed,"{'neg': 0.047, 'neu': 0.616, 'pos': 0.336, 'compound': 0.9702}",0.9702,2
hotel g stay,wife stayed hotel wife participate recent sg marathon really like hotel drive sustainability hotel ive seen built water dispenser eveey floor room setup instead usual water bottle set water tetra pack boxes theres nice bar also ground floor serves nice variety wine spirits location nice near train station walking distance bugis checking smooth silk looking forward staying hotel next year,4,2,hotel g staywife stayed hotel wife participate recent sg marathon really like hotel drive sustainability hotel ive seen built water dispenser eveey floor room setup instead usual water bottle set water tetra pack boxes theres nice bar also ground floor serves nice variety wine spirits location nice near train station walking distance bugis checking smooth silk looking forward staying hotel next year,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.8805}",0.8805,2
hotel g bit disappointment see room real compared online photos,location excellent hotel located centre city lots restaurants shops malls around hotel rooms clean smaller online photos bathroom also small staff friendly cost rooms expensive room size offered also early check insanely expensive non negotiable considering room cost per day check time hrs hotel may accommodate hrs mrt stations walking distance hotel overall locality excellent cost hotel could slightly better,3,1,hotel g bit disappointment see room real compared online photoslocation excellent hotel located centre city lots restaurants shops malls around hotel rooms clean smaller online photos bathroom also small staff friendly cost rooms expensive room size offered also early check insanely expensive non negotiable considering room cost per day check time hrs hotel may accommodate hrs mrt stations walking distance hotel overall locality excellent cost hotel could slightly better,"{'neg': 0.041, 'neu': 0.763, 'pos': 0.196, 'compound': 0.9119}",0.9119,2
try stay somewhere else,clean room even complaint reception desk days row result friendly staff unwilling provide help good breakfast f pretty good gym f suggestion try place,2,0,try stay somewhere elseclean room even complaint reception desk days row result friendly staff unwilling provide help good breakfast f pretty good gym f suggestion try place,"{'neg': 0.061, 'neu': 0.526, 'pos': 0.413, 'compound': 0.9136}",0.9136,2
short business trip singapore,hotel g singapore strategically location form mrt station clos shopping alike bugis sim lim tower mustafa market even little india working person work visit place shopping resturant degree serves awesome burger want try local food next hotel joint try local authentic food,4,2,short business trip singaporehotel g singapore strategically location form mrt station clos shopping alike bugis sim lim tower mustafa market even little india working person work visit place shopping resturant degree serves awesome burger want try local food next hotel joint try local authentic food,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.6597}",0.6597,2
simple great,check nd floor happening pub ground floor room small well designed comfortable great shower aircon like didnt hve fridge location blocks closest mrt shopping area nothing fancy room simple great,4,2,simple greatcheck nd floor happening pub ground floor room small well designed comfortable great shower aircon like didnt hve fridge location blocks closest mrt shopping area nothing fancy room simple great,"{'neg': 0.044, 'neu': 0.581, 'pos': 0.374, 'compound': 0.9349}",0.9349,2
good location stylish,clean fullfilling amenities restaurants also good diner people make open atmosphere shower room bit small sharing toilet lcation also good close rochor station mrt,4,2,good location stylishclean fullfilling amenities restaurants also good diner people make open atmosphere shower room bit small sharing toilet lcation also good close rochor station mrt,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.8885}",0.8885,2
small foot container,mind size room actually quite well laid real problem shower separated wc shower curtain water flows shower wc floor levelled try book room without breakfast nasty buffer spread cheap food everything self service including cutlery sat tables never cleaned mornings,3,1,small foot containermind size room actually quite well laid real problem shower separated wc shower curtain water flows shower wc floor levelled try book room without breakfast nasty buffer spread cheap food everything self service including cutlery sat tables never cleaned mornings,"{'neg': 0.057, 'neu': 0.829, 'pos': 0.113, 'compound': 0.3853}",0.3853,2
beautiful boutique hotel,hotel g perhaps one best boutique hotel stayed clean awesome vibe restaurant first floor serves really good food drinks rooms small side enough definitely stay,5,2,beautiful boutique hotelhotel g perhaps one best boutique hotel stayed clean awesome vibe restaurant first floor serves really good food drinks rooms small side enough definitely stay,"{'neg': 0.0, 'neu': 0.49, 'pos': 0.51, 'compound': 0.9674}",0.9674,2
excellent service,staff hotel g friendly helpful hotel also good room quite small everything needed breakfast ok could better location also good,5,2,excellent servicestaff hotel g friendly helpful hotel also good room quite small everything needed breakfast ok could better location also good,"{'neg': 0.0, 'neu': 0.387, 'pos': 0.613, 'compound': 0.9618}",0.9618,2
impressive hotel,see g hotel recommended staffs kind helpful clean room cute room small perfect couple love view city view see marina bay sand,5,2,impressive hotelsee g hotel recommended staffs kind helpful clean room cute room small perfect couple love view city view see marina bay sand,"{'neg': 0.0, 'neu': 0.36, 'pos': 0.64, 'compound': 0.9747}",0.9747,2
average honest,europe would many facilities overall staff lovely helpful accomodating breakfast well average often gone saying last day restocking perhaps someone complained rooms tiny mean tiny little natual light however represent value money g bar night cool nice ibiza style vibe music difference g marina bay sands much worlds apart would rate best love singapore though,3,1,average honesteurope would many facilities overall staff lovely helpful accomodating breakfast well average often gone saying last day restocking perhaps someone complained rooms tiny mean tiny little natual light however represent value money g bar night cool nice ibiza style vibe music difference g marina bay sands much worlds apart would rate best love singapore though,"{'neg': 0.037, 'neu': 0.622, 'pos': 0.34, 'compound': 0.9678}",0.9678,2
good value price,clean close metro line city centre poor breakfast room small normal singapore knew little india get walking minutes reccomend hotel,5,2,good value priceclean close metro line city centre poor breakfast room small normal singapore knew little india get walking minutes reccomend hotel,"{'neg': 0.113, 'neu': 0.693, 'pos': 0.193, 'compound': 0.296}",0.296,2
disappointing,would recommend hotel feels like hostel tiny rooms basic common areas average breakfast restaurants good evening location central positives lots good boutique options singapore,2,0,disappointingwould recommend hotel feels like hostel tiny rooms basic common areas average breakfast restaurants good evening location central positives lots good boutique options singapore,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.9217}",0.9217,2
pretentious stars,rooms small actually issue however trying hard like one small boutique places nyc cheap toilets showers quality breakfast somewhere ikea travelodge breakfast spread different levels often go back forth asked plates one floor grumpily got said floor know plates stations star hotel know location cool place use want bed def worth person room worth price,2,0,pretentious starsrooms small actually issue however trying hard like one small boutique places nyc cheap toilets showers quality breakfast somewhere ikea travelodge breakfast spread different levels often go back forth asked plates one floor grumpily got said floor know plates stations star hotel know location cool place use want bed def worth person room worth price,"{'neg': 0.023, 'neu': 0.816, 'pos': 0.162, 'compound': 0.7579}",0.7579,2
small comfortable,surprised small room job great location everything need doorstep wifi good nice big bed good linen breakfast sufficient want space might hotel happy smaller room great location would highly recommend,4,2,small comfortablesurprised small room job great location everything need doorstep wifi good nice big bed good linen breakfast sufficient want space might hotel happy smaller room great location would highly recommend,"{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.9738}",0.9738,2
good dark receptions small rooms long waiting reception sufficient employees overall good,gloomy dark small reception long waiting reception sufficient staffs help carry luggage poor ambience small room much dissatisfied experience worth money sure since paid already expedia forced complete stay else would ran away,1,0,good dark receptions small rooms long waiting reception sufficient employees overall goodgloomy dark small reception long waiting reception sufficient staffs help carry luggage poor ambience small room much dissatisfied experience worth money sure since paid already expedia forced complete stay else would ran away,"{'neg': 0.157, 'neu': 0.667, 'pos': 0.177, 'compound': 0.0258}",0.0258,2
small room,really good breakfast also good location walk places really fairly priced compared hotels two people plus luggage one room squeeze nice food options around,3,1,small roomreally good breakfast also good location walk places really fairly priced compared hotels two people plus luggage one room squeeze nice food options around,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.8225}",0.8225,2
trendy hotel nice bar restaurants tiny rooms lobby,hotel designed trendy sort works bar restaurant st floor great decent food big wine list good night scene taste traveling good bit luggage room small cramped hotel busy elevators slow usually crowded lobby tiny jammed people waiting reach front desk get taxi particularly convenient mtr compared many hotels singapore,3,1,trendy hotel nice bar restaurants tiny rooms lobbyhotel designed trendy sort works bar restaurant st floor great decent food big wine list good night scene taste traveling good bit luggage room small cramped hotel busy elevators slow usually crowded lobby tiny jammed people waiting reach front desk get taxi particularly convenient mtr compared many hotels singapore,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.9169}",0.9169,2
good hotel business visits,stay come singapore business rooms good size one person nice staff good service great facilities around strong wifi room restaurants downstairs,5,2,good hotel business visitsstay come singapore business rooms good size one person nice staff good service great facilities around strong wifi room restaurants downstairs,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.9578}",0.9578,2
forced overnight stay singapore,forced stay overnight singapore due qantas cancelling flight singapore melbourne rescheduled following night arranged room hotel g offered free late checkout pm needed pm paid additional amount enable relaxing heading airport rooms small functional cafe wine bar downstairs good,4,2,forced overnight stay singaporeforced stay overnight singapore due qantas cancelling flight singapore melbourne rescheduled following night arranged room hotel g offered free late checkout pm needed pm paid additional amount enable relaxing heading airport rooms small functional cafe wine bar downstairs good,"{'neg': 0.096, 'neu': 0.717, 'pos': 0.187, 'compound': 0.6808}",0.6808,2
fabulous hotel,hotel room cozy love concept much modern stylish know exactly someone would want stay hotel hey make effort ensure looks nice attended shawn ana friendly helpful staff earlier pleasant experience radha troubled fact flight rescheduled evening quick help extension super friendly despite crowd getting busier hotel great even degree restaurant fantastic went branch la fell love milkshake get relive memory,5,2,fabulous hotelhotel room cozy love concept much modern stylish know exactly someone would want stay hotel hey make effort ensure looks nice attended shawn ana friendly helpful staff earlier pleasant experience radha troubled fact flight rescheduled evening quick help extension super friendly despite crowd getting busier hotel great even degree restaurant fantastic went branch la fell love milkshake get relive memory,"{'neg': 0.032, 'neu': 0.488, 'pos': 0.48, 'compound': 0.9914}",0.9914,2
good value good location,would say good hotel short stay rooms small functional clean alone room ok people baggage would little crowded longer stay breakfast fair layout food confusing found annoying lobby small get crowded first impression hotel due lobby area good staff would rate average location convenient short walk nearby attractions shops would visit business alone traveling partner would probably go elsewhere slightly larger room,4,2,good value good locationwould say good hotel short stay rooms small functional clean alone room ok people baggage would little crowded longer stay breakfast fair layout food confusing found annoying lobby small get crowded first impression hotel due lobby area good staff would rate average location convenient short walk nearby attractions shops would visit business alone traveling partner would probably go elsewhere slightly larger room,"{'neg': 0.1, 'neu': 0.572, 'pos': 0.328, 'compound': 0.9477}",0.9477,2
small clean good location,stayed early november room th floor small practical hotel situated less quarter mile nearest mrt hotel burger joint bustling night burger joint also serves breakfast buffet breakfast decent combination western local offerings one minor gripe room sink sits outside bath toilet located entry way felt bit odd ventilation bathroom impressive visible audible fan,5,2,small clean good locationstayed early november room th floor small practical hotel situated less quarter mile nearest mrt hotel burger joint bustling night burger joint also serves breakfast buffet breakfast decent combination western local offerings one minor gripe room sink sits outside bath toilet located entry way felt bit odd ventilation bathroom impressive visible audible fan,"{'neg': 0.036, 'neu': 0.791, 'pos': 0.174, 'compound': 0.836}",0.836,2
decent hotel good location,booked stay hotel g nights singapore brief stopover chose hotel primarily location city centre min walk away raffles city mall also within mins walk bencoolen mrt quite ideally placed travelling around city easily like lot trendy hipster ish hotels converted office building small lobby entered lobby check found rather unpleasantly crowded people queuing desks empty seats left people waiting checking simple enough allow us check pm unless upgraded room additional sgd nights quibble room fine,3,1,decent hotel good locationbooked stay hotel g nights singapore brief stopover chose hotel primarily location city centre min walk away raffles city mall also within mins walk bencoolen mrt quite ideally placed travelling around city easily like lot trendy hipster ish hotels converted office building small lobby entered lobby check found rather unpleasantly crowded people queuing desks empty seats left people waiting checking simple enough allow us check pm unless upgraded room additional sgd nights quibble room fine,"{'neg': 0.021, 'neu': 0.785, 'pos': 0.194, 'compound': 0.8999}",0.8999,2
first choice hotel sg,nice staffs strategist location clean room pretty sure going back stay hotel next business personal trip hopefully next time get room view though,5,2,first choice hotel sgnice staffs strategist location clean room pretty sure going back stay hotel next business personal trip hopefully next time get room view though,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.872}",0.872,2
money better spent elsewhere,subpar customer service tiny rooms average bed biggest peeve slow snail lifts planning stay expect waste anywhere minutes waiting elevators,3,1,money better spent elsewheresubpar customer service tiny rooms average bed biggest peeve slow snail lifts planning stay expect waste anywhere minutes waiting elevators,"{'neg': 0.105, 'neu': 0.787, 'pos': 0.109, 'compound': 0.0258}",0.0258,2
cute little stay concerns,mind small hotels hotel lobby small actually causes problems like long line space really stand put baggage since lobby small lineup check actually ended right front elevator checkout thought quite safe way blocked convenient problem tiny room imagined viewing photos booking sites couple small baggage okay queen double bed quite comfortable note remind easy one sleeps inner side bed basically walk bed thru another person breakfast pleasant way food,3,1,cute little stay concernsmind small hotels hotel lobby small actually causes problems like long line space really stand put baggage since lobby small lineup check actually ended right front elevator checkout thought quite safe way blocked convenient problem tiny room imagined viewing photos booking sites couple small baggage okay queen double bed quite comfortable note remind easy one sleeps inner side bed basically walk bed thru another person breakfast pleasant way food,"{'neg': 0.086, 'neu': 0.664, 'pos': 0.25, 'compound': 0.9157}",0.9157,2
great location room service cheerful staffs ginett,room esp btahroom small good person bed linens towels sometimes dirty check water paper box awful terrible tastes disgusting like soaked water tv channels disappointment foxlife axn nickelodeon staffs coffeeshop ginnett cheerful nice hostile attitude esp indians frowning faces terrible chaotic breakfast crowded u senior pwd inconvenient coz stairs u go get food airconditioning hot inside great location though near bus stops mrt bugis mall supermarkets restaurants,3,1,great location room service cheerful staffs ginettroom esp btahroom small good person bed linens towels sometimes dirty check water paper box awful terrible tastes disgusting like soaked water tv channels disappointment foxlife axn nickelodeon staffs coffeeshop ginnett cheerful nice hostile attitude esp indians frowning faces terrible chaotic breakfast crowded u senior pwd inconvenient coz stairs u go get food airconditioning hot inside great location though near bus stops mrt bugis mall supermarkets restaurants,"{'neg': 0.289, 'neu': 0.493, 'pos': 0.218, 'compound': -0.6808}",-0.6808,0
overall okay,room okay compact need gotta aware space usage stated complimentary bought water outside notes fliers wall quite confusing also one thing satisfied toilet floor tap stinky lobby access confusing,4,2,overall okayroom okay compact need gotta aware space usage stated complimentary bought water outside notes fliers wall quite confusing also one thing satisfied toilet floor tap stinky lobby access confusing,"{'neg': 0.178, 'neu': 0.596, 'pos': 0.225, 'compound': 0.2057}",0.2057,2
relaxing,check arrived one day late due delayed flight staff find name said tell booking day earlier sure matter mentioned first thing arrived counter due cramped lobby uncomfortable stand wait check checkout even worse line stretched elevators say staff always pleasant helpful good check check experience room tiny fine two much baggage kinda open one bag time place bed great sleep great room quiet floor water machine outside door great breakfast bad experience us great,3,1,relaxingcheck arrived one day late due delayed flight staff find name said tell booking day earlier sure matter mentioned first thing arrived counter due cramped lobby uncomfortable stand wait check checkout even worse line stretched elevators say staff always pleasant helpful good check check experience room tiny fine two much baggage kinda open one bag time place bed great sleep great room quiet floor water machine outside door great breakfast bad experience us great,"{'neg': 0.109, 'neu': 0.58, 'pos': 0.311, 'compound': 0.9618}",0.9618,2
hot water temp stable,hot water temp stable suddenly hot cold never get right temp showering time others fine comment limited min letters also bad exp kind force almost guest provide comments kind negative requirements otherwise would get positive comment interested parties know mean haaaa,3,1,hot water temp stablehot water temp stable suddenly hot cold never get right temp showering time others fine comment limited min letters also bad exp kind force almost guest provide comments kind negative requirements otherwise would get positive comment interested parties know mean haaaa,"{'neg': 0.145, 'neu': 0.541, 'pos': 0.315, 'compound': 0.8658}",0.8658,2
awesome,friendly staff kind rooms decor awesome everything person needs cleaning lady nice great job would like go hotel definitely first choice close mrt station busses also,5,2,awesomefriendly staff kind rooms decor awesome everything person needs cleaning lady nice great job would like go hotel definitely first choice close mrt station busses also,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.9618}",0.9618,2
great room amazing restaurant,staying hotel every time visited love room restaurant subway great walk bugis lot cute cafes around mins walk national museum,5,2,great room amazing restaurantstaying hotel every time visited love room restaurant subway great walk bugis lot cute cafes around mins walk national museum,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.9648}",0.9648,2
small rooms,meter wide bed walls extra space like living corridor first room got even smaller asked change option clean designed service good staff maximum,3,1,small roomsmeter wide bed walls extra space like living corridor first room got even smaller asked change option clean designed service good staff maximum,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.7964}",0.7964,2
st choice,second stay hotel g one recommend place sister family however experience last stay understand job keep friendly environment saving water etc sister pulled whole bed sheet rd day baby regurgitate milk cleaner would understand must changed yet bed sheet change neither blanket make room vacuum hair floor even told front counter hairdryer bag dusty besides mentioned issue staff including cleaners friendly nice,3,1,st choicesecond stay hotel g one recommend place sister family however experience last stay understand job keep friendly environment saving water etc sister pulled whole bed sheet rd day baby regurgitate milk cleaner would understand must changed yet bed sheet change neither blanket make room vacuum hair floor even told front counter hairdryer bag dusty besides mentioned issue staff including cleaners friendly nice,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.9081}",0.9081,2
clean stay,second time stay experience good last time due found hair ground even new towel finish shower suggest pay attention better stay experience customer thanks,3,1,clean staysecond time stay experience good last time due found hair ground even new towel finish shower suggest pay attention better stay experience customer thanks,"{'neg': 0.043, 'neu': 0.61, 'pos': 0.348, 'compound': 0.875}",0.875,2
basic sufficient accommodation,consistently shared room size small sufficient solo stay luggage kept bed stay partner hotel simply small room setup maximizing every angle functional tv side wall need turn head want watch tv rain shower powerful hot good cleanliness expectation ceiling bulb cable full dust bathroom grouting sliding door track dirty disgusting breakfast sufficient start day full tummy croissant pastries good brewed coffee little thin provide bottled drinking water common water dispenser corridor please bring bottle,4,2,basic sufficient accommodationconsistently shared room size small sufficient solo stay luggage kept bed stay partner hotel simply small room setup maximizing every angle functional tv side wall need turn head want watch tv rain shower powerful hot good cleanliness expectation ceiling bulb cable full dust bathroom grouting sliding door track dirty disgusting breakfast sufficient start day full tummy croissant pastries good brewed coffee little thin provide bottled drinking water common water dispenser corridor please bring bottle,"{'neg': 0.071, 'neu': 0.765, 'pos': 0.164, 'compound': 0.743}",0.743,2
nice hotel stay,nice hotel convenient since near mrt station got many good food around got bar nice restaurant first floor nice experience also receptionist farhan helpful,5,2,nice hotel staynice hotel convenient since near mrt station got many good food around got bar nice restaurant first floor nice experience also receptionist farhan helpful,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.9201}",0.9201,2
expected,room way smaller thought rather pay extra staying destination holiday inn express also table work small ants running around know say didnt report stay nights,3,1,expectedroom way smaller thought rather pay extra staying destination holiday inn express also table work small ants running around know say didnt report stay nights,"{'neg': 0.052, 'neu': 0.849, 'pos': 0.1, 'compound': 0.3182}",0.3182,2
great location frills value,overall satisfied stay hotel g room really small mostly everything needed location great thoughts feedback liked wifi good complicated setup water machine blessing use water bottle reduce waste super useful hair drier strong solid liked tv channels offered especially bbc earth fox movies hbo gym simple equipment new good could little cooler imo like shower curtain made shower area really small curtains unhygienic general single use plastic toiletries opportunity reduce waste air conditioner weird would wake middle night sometimes would,3,1,great location frills valueoverall satisfied stay hotel g room really small mostly everything needed location great thoughts feedback liked wifi good complicated setup water machine blessing use water bottle reduce waste super useful hair drier strong solid liked tv channels offered especially bbc earth fox movies hbo gym simple equipment new good could little cooler imo like shower curtain made shower area really small curtains unhygienic general single use plastic toiletries opportunity reduce waste air conditioner weird would wake middle night sometimes would,"{'neg': 0.064, 'neu': 0.567, 'pos': 0.369, 'compound': 0.9873}",0.9873,2
small rooms,location hotel good indeed within walking distance three mrt stations bugis dhoby ghaut closest bencoolen took single room small indeed serious check time got told come pm opened door room also check time noon key deactivated time breakfast good english breakfast continental breakfast coffee juice water etc included restaurant two levels walked esplanade bugis far plenty budget dinner places near vicinity burger place degrees open around happy hour food ending pm,3,1,small roomslocation hotel good indeed within walking distance three mrt stations bugis dhoby ghaut closest bencoolen took single room small indeed serious check time got told come pm opened door room also check time noon key deactivated time breakfast good english breakfast continental breakfast coffee juice water etc included restaurant two levels walked esplanade bugis far plenty budget dinner places near vicinity burger place degrees open around happy hour food ending pm,"{'neg': 0.016, 'neu': 0.863, 'pos': 0.121, 'compound': 0.8481}",0.8481,2
g good hotel good,great location nearby mrt stations bras basah bencooleen hrs indian restaurant outside hotel also across street need buy snaks middle night house burgers taste good room fridge ok get cold water water dispenser located corner floor oyeah hotel provide free handy phone anymore fine nevertheless wi fi router available rent sure much change overall like stay hotel room clean bed comfortable overal th,4,2,g good hotel goodgreat location nearby mrt stations bras basah bencooleen hrs indian restaurant outside hotel also across street need buy snaks middle night house burgers taste good room fridge ok get cold water water dispenser located corner floor oyeah hotel provide free handy phone anymore fine nevertheless wi fi router available rent sure much change overall like stay hotel room clean bed comfortable overal th,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.9678}",0.9678,2
nice location nice service best bed,hotel near mrt bus stops many hotspots comfy bed like modern hip design room staffs nice also water refilling stations per floor nice touch save money,5,2,nice location nice service best bedhotel near mrt bus stops many hotspots comfy bed like modern hip design room staffs nice also water refilling stations per floor nice touch save money,"{'neg': 0.035, 'neu': 0.503, 'pos': 0.462, 'compound': 0.9612}",0.9612,2
convenient location,good location mrt midnight snack hearty breakfast luggage storage service good room clean big bed tow person room space smaller many big luggages may discuss counter staff water fountain walkway room service quick questions room facilities,5,2,convenient locationgood location mrt midnight snack hearty breakfast luggage storage service good room clean big bed tow person room space smaller many big luggages may discuss counter staff water fountain walkway room service quick questions room facilities,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.6808}",0.6808,2
first time stay,hotel g conveniently located within areas interest bugis orchard road suntec etc like stay around bencoolen everything within walking distance decided give hotel g try must say like hotel hotel staff polite efficient helpful well room size actually small mind husband asian built certainly come back hotel,4,2,first time stayhotel g conveniently located within areas interest bugis orchard road suntec etc like stay around bencoolen everything within walking distance decided give hotel g try must say like hotel hotel staff polite efficient helpful well room size actually small mind husband asian built certainly come back hotel,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.9442}",0.9442,2
location service facilities,location busy crowded area near bus stations minute walk mrt service nice staff warm facilities fairly new room small layout efficient congratulations hotel g team keep quality,5,2,location service facilitieslocation busy crowded area near bus stations minute walk mrt service nice staff warm facilities fairly new room small layout efficient congratulations hotel g team keep quality,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.886}",0.886,2
great hotel,great hotel chic modern vibe throughout stayed hotel g last july first trip singapore hesitate book visit year rooms good size singapore enough room luggage however people may struggle staff super friendly helpful assisting guests every need breakfast good standard however get busy due volume guests impressed hesitate stay,4,2,great hotelgreat hotel chic modern vibe throughout stayed hotel g last july first trip singapore hesitate book visit year rooms good size singapore enough room luggage however people may struggle staff super friendly helpful assisting guests every need breakfast good standard however get busy due volume guests impressed hesitate stay,"{'neg': 0.094, 'neu': 0.547, 'pos': 0.36, 'compound': 0.9612}",0.9612,2
