Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
yotel staycation,wonderful experience staff members nice helpful cabin room clean look futuristic robot cute high tech cabin comes awesome view love definitely come back,5,2,yotel staycationwonderful experience staff members nice helpful cabin room clean look futuristic robot cute high tech cabin comes awesome view love definitely come back,"{'neg': 0.0, 'neu': 0.433, 'pos': 0.567, 'compound': 0.9694}",0.9694,2
survey,really nice staycay quiet room barely hear sound outside tv lot channels choose adjustable bed located minutes walk away orchard mrt,5,2,surveyreally nice staycay quiet room barely hear sound outside tv lot channels choose adjustable bed located minutes walk away orchard mrt,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.4215}",0.4215,2
hotel value money,bed squeaky everything else hotel perfect may hard dial front desk certain timings issue staffs friendly help prepare anyth request send cute robot,4,2,hotel value moneybed squeaky everything else hotel perfect may hard dial front desk certain timings issue staffs friendly help prepare anyth request send cute robot,"{'neg': 0.038, 'neu': 0.493, 'pos': 0.468, 'compound': 0.9403}",0.9403,2
convenient comfortable relaxing hotel,much needed break high floor view city convenience orchard rd smart beds rain showers gym swimming pool sibei solid comfortable therapeutic stay would stayed longer downsides small cozy rooms expensive parking still,5,2,convenient comfortable relaxing hotelmuch needed break high floor view city convenience orchard rd smart beds rain showers gym swimming pool sibei solid comfortable therapeutic stay would stayed longer downsides small cozy rooms expensive parking still,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.9201}",0.9201,2
leisure kids,nice hotel great view calming cool colour lighting room small complete kids love robots good location mrt nearby staffs friendly check process smooth fast,4,2,leisure kidsnice hotel great view calming cool colour lighting room small complete kids love robots good location mrt nearby staffs friendly check process smooth fast,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.9607}",0.9607,2
would recommend,finding hotel bit troublesome service quality really makes food restaurant delicious really value money even give u coupon redeem free cocktails got room high floor view amazing,5,2,would recommendfinding hotel bit troublesome service quality really makes food restaurant delicious really value money even give u coupon redeem free cocktails got room high floor view amazing,"{'neg': 0.085, 'neu': 0.567, 'pos': 0.348, 'compound': 0.8805}",0.8805,2
best price orchard rd hotel,best price modern comfortable hotel orchard road conveniently located near mrt plenty restaurant shopping friendly staffs amenities needed fabulous stay love,5,2,best price orchard rd hotelbest price modern comfortable hotel orchard road conveniently located near mrt plenty restaurant shopping friendly staffs amenities needed fabulous stay love,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.9601}",0.9601,2
cool hotel ideal families small children,hotel atmosphere nice check swift fast booking pool easy fast pool great shallow pool deep end ideally kids booked premium queen overhead bed bunk rooms small really ideal families small children travelers wants affordable night stay town area,3,1,cool hotel ideal families small childrenhotel atmosphere nice check swift fast booking pool easy fast pool great shallow pool deep end ideally kids booked premium queen overhead bed bunk rooms small really ideal families small children travelers wants affordable night stay town area,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.9702}",0.9702,2
coolest hotel ever,perfect couples depending rooms getting u getting balcony suits u partner sleep good adjustable beds balcony beautiful views come back thank yotel,5,2,coolest hotel everperfect couples depending rooms getting u getting balcony suits u partner sleep good adjustable beds balcony beautiful views come back thank yotel,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.8519}",0.8519,2
solo staycation trip birthday,greeted amazing staffs birthday surprise went back room postcard signatures staffs working day cute breakfast good filling really enjoyed stay,5,2,solo staycation trip birthdaygreeted amazing staffs birthday surprise went back room postcard signatures staffs working day cute breakfast good filling really enjoyed stay,"{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.9371}",0.9371,2
awesome service,loved stay location great accessible strollers service awesome good job thank yotel team food halal sources would cherry top,4,2,awesome serviceloved stay location great accessible strollers service awesome good job thank yotel team food halal sources would cherry top,"{'neg': 0.0, 'neu': 0.418, 'pos': 0.582, 'compound': 0.9612}",0.9612,2
great staycation,front desk wished happy birthday upon checking thoughtful little things definitely make anyone day brighter helpful staff terms enquiry stay asking breakfast price motorbike parking etc upon checking indeed small space feel everything fits perfectly receive call telling yolanda outside door singing birthday song cute macaron location awesome indeed pleasant stay,5,2,great staycationfront desk wished happy birthday upon checking thoughtful little things definitely make anyone day brighter helpful staff terms enquiry stay asking breakfast price motorbike parking etc upon checking indeed small space feel everything fits perfectly receive call telling yolanda outside door singing birthday song cute macaron location awesome indeed pleasant stay,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9859}",0.9859,2
,location central convenient call yotel hell like nobody bothers come phone everything went wrong start booking made confirmed changed due overbooking digital seems like digital functioning properly changed check time upon arrival told booking paid step aside wait longer check verify thought going digital make things smoother easier yotel case,3,1,location central convenient call yotel hell like nobody bothers come phone everything went wrong start booking made confirmed changed due overbooking digital seems like digital functioning properly changed check time upon arrival told booking paid step aside wait longer check verify thought going digital make things smoother easier yotel case,"{'neg': 0.155, 'neu': 0.718, 'pos': 0.127, 'compound': -0.4019}",-0.4019,0
value money,stone throw centre shopping belt easy access mrt lifts available outside hotel handicapped food available right beside hotel room small easily compensated accessibility convenience,4,2,value moneystone throw centre shopping belt easy access mrt lifts available outside hotel handicapped food available right beside hotel room small easily compensated accessibility convenience,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.7717}",0.7717,2
great,comfortable rooms good staycation rooms clean neat aircon quality good cold robots brought requested items door speedily neat buzz alert us upon arrival,5,2,greatcomfortable rooms good staycation rooms clean neat aircon quality good cold robots brought requested items door speedily neat buzz alert us upon arrival,"{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.9403}",0.9403,2
staycation,booked one night staycation friends location hotel well situation within walking distance shopping malls staff welcoming arrived room comfort,4,2,staycationbooked one night staycation friends location hotel well situation within walking distance shopping malls staff welcoming arrived room comfort,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.8625}",0.8625,2
yotel yotel,friendly hotel staff fast service room clean comfortable got nice view town price worth n staycaytion birthday teacher day celebration friend super cute cool robots yoshi yolanda serve drinks ever run haha come one day,5,2,yotel yotelfriendly hotel staff fast service room clean comfortable got nice view town price worth n staycaytion birthday teacher day celebration friend super cute cool robots yoshi yolanda serve drinks ever run haha come one day,"{'neg': 0.0, 'neu': 0.499, 'pos': 0.501, 'compound': 0.9753}",0.9753,2
staycation,good stay worth money didnt get experience food bar also get go swimming pool nevertheless wife pleasant stay recommendto family friends looking short getaway,4,2,staycationgood stay worth money didnt get experience food bar also get go swimming pool nevertheless wife pleasant stay recommendto family friends looking short getaway,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.8074}",0.8074,2
bang buck hotel,love stay service clean rooms rain shower view room robot serves room service would avoid food maybe order drinks instead see robot pop,4,2,bang buck hotellove stay service clean rooms rain shower view room robot serves room service would avoid food maybe order drinks instead see robot pop,"{'neg': 0.079, 'neu': 0.824, 'pos': 0.097, 'compound': 0.128}",0.128,2
yotel staycation august,cool looking hotel within orchard area price quite affordable hotel located singapore popular shopping district unique bed also elevating mechanism unseen hotels however building may prove challenging find room quite small move around,3,1,yotel staycation augustcool looking hotel within orchard area price quite affordable hotel located singapore popular shopping district unique bed also elevating mechanism unseen hotels however building may prove challenging find room quite small move around,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.5267}",0.5267,2
cute yoshi yolanda,amaze robot room service room slightly small brilliant idea make small place cozy overall fine luckily yotel pillow request make sleep good great spots quiet location,3,1,cute yoshi yolandaamaze robot room service room slightly small brilliant idea make small place cozy overall fine luckily yotel pillow request make sleep good great spots quiet location,"{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.956}",0.956,2
cozy place great team,mission control team friendly like attitude great place start nice team though trying best room really small cozy room get quite dusty cuz lack ventilation easily request housekeeping needed robots cute bring towels tv big plug hdmi laptop overall pretty pleasant stay,5,2,cozy place great teammission control team friendly like attitude great place start nice team though trying best room really small cozy room get quite dusty cuz lack ventilation easily request housekeeping needed robots cute bring towels tv big plug hdmi laptop overall pretty pleasant stay,"{'neg': 0.037, 'neu': 0.49, 'pos': 0.473, 'compound': 0.9838}",0.9838,2
experience yotel,service great yotel even though room small everything need great staycation room super clean bed really comfortable yotel aesthetically pleasing take lot instagram worthy pics swimming pool view great though lots leaves pool however understandable since plants near pool helped yotel situated near malls hence convenient get food oh yoshi yolanda cute robots overall experience would definitely stay,5,2,experience yotelservice great yotel even though room small everything need great staycation room super clean bed really comfortable yotel aesthetically pleasing take lot instagram worthy pics swimming pool view great though lots leaves pool however understandable since plants near pool helped yotel situated near malls hence convenient get food oh yoshi yolanda cute robots overall experience would definitely stay,"{'neg': 0.0, 'neu': 0.587, 'pos': 0.413, 'compound': 0.9877}",0.9877,2
average staycay,really get paid average breakfast small room however view wonderful high main menu restaurant bad location pretty good close ion shaw,3,1,average staycayreally get paid average breakfast small room however view wonderful high main menu restaurant bad location pretty good close ion shaw,"{'neg': 0.112, 'neu': 0.575, 'pos': 0.313, 'compound': 0.743}",0.743,2
,nice experience modern perfect location price right fairly nice view friendly staff amenities food enough supplies robot cool easy access hotel cool theme,4,2,nice experience modern perfect location price right fairly nice view friendly staff amenities food enough supplies robot cool easy access hotel cool theme,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.9584}",0.9584,2
superb staycation,good location value money important wish comfort choosing location yotel st choice good couple waste leisure time gether hotel concept modern unique,4,2,superb staycationgood location value money important wish comfort choosing location yotel st choice good couple waste leisure time gether hotel concept modern unique,"{'neg': 0.08, 'neu': 0.455, 'pos': 0.466, 'compound': 0.9118}",0.9118,2
best staycation far,great hotel staycation town shopping centres nearby close mrt station bus stop outside hotel alot food outlets nearby great staff polite cheery,5,2,best staycation fargreat hotel staycation town shopping centres nearby close mrt station bus stop outside hotel alot food outlets nearby great staff polite cheery,"{'neg': 0.065, 'neu': 0.587, 'pos': 0.349, 'compound': 0.8934}",0.8934,2
great stay,booked rediscovery voucher choose staycation awesome view cozy room service great opportunity meet yolanda robot overall good stay would recommend friends,5,2,great staybooked rediscovery voucher choose staycation awesome view cozy room service great opportunity meet yolanda robot overall good stay would recommend friends,"{'neg': 0.0, 'neu': 0.389, 'pos': 0.611, 'compound': 0.9738}",0.9738,2
great location great service value money,hotel actually quite easy find given strict measures abide due covid check process smooth given location hotel definitely reasonably priced one hotels bigger rooms would definitely recommend place couples,5,2,great location great service value moneyhotel actually quite easy find given strict measures abide due covid check process smooth given location hotel definitely reasonably priced one hotels bigger rooms would definitely recommend place couples,"{'neg': 0.0, 'neu': 0.554, 'pos': 0.446, 'compound': 0.967}",0.967,2
nice hotel stay,nice hotel friendly staff book staycay birthday cute robot came infront door received macaroon hotel robot sang birthday song overall nice place stay days nights,5,2,nice hotel staynice hotel friendly staff book staycay birthday cute robot came infront door received macaroon hotel robot sang birthday song overall nice place stay days nights,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.8957}",0.8957,2
enjoyable stay friendly team,second stay yotel orchard really enjoyed experience quick seamless check check done mission control team catch name green highlights made feel welcomed warm called disposable cutleries sent room team answered call friendly tone someone terrible anxiety making phone calls felt relaxed greeted robots unique experience experience bar also amazing friendly service bartender order taker cleanliness room also immaculate would definitely recommend yotel peers thank pleasant stay,5,2,enjoyable stay friendly teamsecond stay yotel orchard really enjoyed experience quick seamless check check done mission control team catch name green highlights made feel welcomed warm called disposable cutleries sent room team answered call friendly tone someone terrible anxiety making phone calls felt relaxed greeted robots unique experience experience bar also amazing friendly service bartender order taker cleanliness room also immaculate would definitely recommend yotel peers thank pleasant stay,"{'neg': 0.049, 'neu': 0.539, 'pos': 0.412, 'compound': 0.9869}",0.9869,2
smaller room expected interesting futuristic concept,personal card greet us entered interesting adjustable bed sit watch tv room smaller expected space eat food taken back hotel especially covid situation could order food back dine tv could connect play netflix phone overall decent budget,3,1,smaller room expected interesting futuristic conceptpersonal card greet us entered interesting adjustable bed sit watch tv room smaller expected space eat food taken back hotel especially covid situation could order food back dine tv could connect play netflix phone overall decent budget,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.8442}",0.8442,2
poor stay,third party booking cancelled reservation felt help made yotel team yotel know handle terms cancellation booking third party website poor breakfast quality toast single normal wheat bread purchase breakfast,1,0,poor staythird party booking cancelled reservation felt help made yotel team yotel know handle terms cancellation booking third party website poor breakfast quality toast single normal wheat bread purchase breakfast,"{'neg': 0.203, 'neu': 0.596, 'pos': 0.201, 'compound': -0.0258}",-0.0258,0
august staycation,nd time staying hotel almost gave due covid situation everything expectations checking fast response housekeeping fast dining room rather inconvenient due limited table space,5,2,august staycationnd time staying hotel almost gave due covid situation everything expectations checking fast response housekeeping fast dining room rather inconvenient due limited table space,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.5106}",-0.5106,0
cosy staycation,hotel ambience great futuristic room cosy staff friendly good location easy find food kids loving stay surely retrun back,5,2,cosy staycationhotel ambience great futuristic room cosy staff friendly good location easy find food kids loving stay surely retrun back,"{'neg': 0.0, 'neu': 0.413, 'pos': 0.587, 'compound': 0.9633}",0.9633,2
value money,booked via klook p ha promo hotel offered early check early nice gesture room compact sufficient single couples location hotel made really convenient move within orchard area fully sheltered overall pleasant well rested staycay,5,2,value moneybooked via klook p ha promo hotel offered early check early nice gesture room compact sufficient single couples location hotel made really convenient move within orchard area fully sheltered overall pleasant well rested staycay,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.9055}",0.9055,2
good location,good location go shopping find things eat rooms bit small move around table writing desk looking tv chanel much variety selection favourite channel hbo,3,1,good locationgood location go shopping find things eat rooms bit small move around table writing desk looking tv chanel much variety selection favourite channel hbo,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.4404}",0.4404,2
review,overall pleasant stay service good helpful would come back would recommend friends found robots taking lift cute lighting lifts v cool,5,2,reviewoverall pleasant stay service good helpful would come back would recommend friends found robots taking lift cute lighting lifts v cool,"{'neg': 0.0, 'neu': 0.395, 'pos': 0.605, 'compound': 0.9578}",0.9578,2
good short stay,generally would recommend especially day stay long stay room may small pros kind staff clean nice unique view upgraded us floor orchard view good location although hotel entrance good interesting robot also allowed bit early check late check cons small room comfortable bed small clean pool almost private still enjoyed,4,2,good short staygenerally would recommend especially day stay long stay room may small pros kind staff clean nice unique view upgraded us floor orchard view good location although hotel entrance good interesting robot also allowed bit early check late check cons small room comfortable bed small clean pool almost private still enjoyed,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.9832}",0.9832,2
terrible place stay lack friendly staff,really place stay hotel better lower price whole place packed people lack smm service staff rude unprofessional presented complaint manager manager unable answer proper reply instead citing team new team without experience,1,0,terrible place stay lack friendly staffreally place stay hotel better lower price whole place packed people lack smm service staff rude unprofessional presented complaint manager manager unable answer proper reply instead citing team new team without experience,"{'neg': 0.35, 'neu': 0.533, 'pos': 0.116, 'compound': -0.8834}",-0.8834,0
yotel orchard,hotel clean modern excellent amenities included toiletries excellent water extra towels brought yolanda found cute thanks yotel macaroons birthday overall come stay,5,2,yotel orchardhotel clean modern excellent amenities included toiletries excellent water extra towels brought yolanda found cute thanks yotel macaroons birthday overall come stay,"{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.9432}",0.9432,2
cozy place relax staycation,gotten small room enough two pax toilet amazing remember pull blind unless want whole town people see naked bed comfy room clean,4,2,cozy place relax staycationgotten small room enough two pax toilet amazing remember pull blind unless want whole town people see naked bed comfy room clean,"{'neg': 0.081, 'neu': 0.599, 'pos': 0.32, 'compound': 0.7906}",0.7906,2
value money convenient,location good within minutes nearby amenities malls room decently clean view bad given high floor enjoyed stay yotel would recommend,4,2,value money convenientlocation good within minutes nearby amenities malls room decently clean view bad given high floor enjoyed stay yotel would recommend,"{'neg': 0.105, 'neu': 0.48, 'pos': 0.414, 'compound': 0.8519}",0.8519,2
good celebration birthday,place good couple releases mind view nice hope stay yotel next time robot cute bring macaroons birthday boy sing song request done good,5,2,good celebration birthdayplace good couple releases mind view nice hope stay yotel next time robot cute bring macaroons birthday boy sing song request done good,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.9468}",0.9468,2
,hotel really stands rest robots deliver items room huge open view city toilet comes blinds privacy room small cosy,5,2,hotel really stands rest robots deliver items room huge open view city toilet comes blinds privacy room small cosy,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.3182}",0.3182,2
futuristic staycay,n futuristic staycay satisfactory check check smooth room basic great shower even better bed recliner mode comfy breakfast okay special thanks syazwan attending us days breakfast lot yummy eateries around orchard area overall come back book bigger room,4,2,futuristic staycayn futuristic staycay satisfactory check check smooth room basic great shower even better bed recliner mode comfy breakfast okay special thanks syazwan attending us days breakfast lot yummy eateries around orchard area overall come back book bigger room,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.9607}",0.9607,2
recent stay,stay ok shower lousy water flow inconsistent sleep disruptive whole night free breakfast option asian food also near mrt plus point though worth considering,3,1,recent staystay ok shower lousy water flow inconsistent sleep disruptive whole night free breakfast option asian food also near mrt plus point though worth considering,"{'neg': 0.175, 'neu': 0.602, 'pos': 0.223, 'compound': 0.1531}",0.1531,2
hotel review,overall good hotel come know hotel booking site saw hotel city views location wise good bed comfortable making sleep enjoyable adjusted,4,2,hotel reviewoverall good hotel come know hotel booking site saw hotel city views location wise good bed comfortable making sleep enjoyable adjusted,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.9337}",0.9337,2
yotel experience,felt yotel singapore demographic catered towards couples cabins quite small doors shower slightly visible would make uncomfortable travelling families pool also cleaned lots dry leaves pool room quite dusty,3,1,yotel experiencefelt yotel singapore demographic catered towards couples cabins quite small doors shower slightly visible would make uncomfortable travelling families pool also cleaned lots dry leaves pool room quite dusty,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.3818}",-0.3818,0
staycation,nice hotel good location friendly staff comfortable bed nice birthday surprise robot yolanda deliver packet macaroons handwritten birthday card staffs birthday song sang yolanda nice touch made birthday boy day everything great back,5,2,staycationnice hotel good location friendly staff comfortable bed nice birthday surprise robot yolanda deliver packet macaroons handwritten birthday card staffs birthday song sang yolanda nice touch made birthday boy day everything great back,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.9648}",0.9648,2
staycation,room nice clean convenient staffs friendly essentials provided room pandemic disposable cups provided sanitizers also provided good place relax chill regret staying,5,2,staycationroom nice clean convenient staffs friendly essentials provided room pandemic disposable cups provided sanitizers also provided good place relax chill regret staying,"{'neg': 0.084, 'neu': 0.48, 'pos': 0.435, 'compound': 0.8934}",0.8934,2
excellent staycation yotel singapore,pleasant relaxing stay yotel singapore room clean neat well equipped room amenities convenient location close many eateries definitely come back,5,2,excellent staycation yotel singaporepleasant relaxing stay yotel singapore room clean neat well equipped room amenities convenient location close many eateries definitely come back,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.9468}",0.9468,2
nice cosy hotel,helpful staff go way help much possible cosy hotel easy access supermarket train station nice stay room small thus room would nice,4,2,nice cosy hotelhelpful staff go way help much possible cosy hotel easy access supermarket train station nice stay room small thus room would nice,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.9186}",0.9186,2
nice hotel,hotel convenient stay pleasant clean mission control team friendly makes feel home bed comfort improved like cool appearance especially incline watch tv read,4,2,nice hotelhotel convenient stay pleasant clean mission control team friendly makes feel home bed comfort improved like cool appearance especially incline watch tv read,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.9657}",0.9657,2
couples,great room partner great friendly staff great ambiance place love body lotion use urban skincare finding food going shopping watching movie problem since everything nearby,5,2,couplesgreat room partner great friendly staff great ambiance place love body lotion use urban skincare finding food going shopping watching movie problem since everything nearby,"{'neg': 0.07, 'neu': 0.522, 'pos': 0.407, 'compound': 0.9313}",0.9313,2
enjoyment room,pleasant stay nearby main attraction singapore lot restaurants shop surrounding swimming pool pleasant even though little bit small swim longer,4,2,enjoyment roompleasant stay nearby main attraction singapore lot restaurants shop surrounding swimming pool pleasant even though little bit small swim longer,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.872}",0.872,2
love,love stay yotel orchard raining whole day well managed go around via underpasses without getting drenched moods dampened wet weather mum enjoyed stay much,5,2,lovelove stay yotel orchard raining whole day well managed go around via underpasses without getting drenched moods dampened wet weather mum enjoyed stay much,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.6597}",0.6597,2
great staycays,booked staycay friends room great although little small fits well like near shopping centres like ion taka service superb book via trip com promo code price okay,5,2,great staycaysbooked staycay friends room great although little small fits well like near shopping centres like ion taka service superb book via trip com promo code price okay,"{'neg': 0.0, 'neu': 0.453, 'pos': 0.547, 'compound': 0.9724}",0.9724,2
treat yo self,thoroughly enjoyed n stay yotel plus points robots yoshi yolanda cute staff efficient polite asked extra towels pillows stay one thing note weekend breakfast menu differs weekday breakfast menu local fare served weekend nasi lemak weekday local food economic beehoon,5,2,treat yo selfthoroughly enjoyed n stay yotel plus points robots yoshi yolanda cute staff efficient polite asked extra towels pillows stay one thing note weekend breakfast menu differs weekday breakfast menu local fare served weekend nasi lemak weekday local food economic beehoon,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.8957}",0.8957,2
get paid,lobby empty clearly scan temperature safe entry loud beep sound approached desk staff even look greet us greeted first first thing asked abruptly scan temperature safe entry already,3,1,get paidlobby empty clearly scan temperature safe entry loud beep sound approached desk staff even look greet us greeted first first thing asked abruptly scan temperature safe entry already,"{'neg': 0.048, 'neu': 0.61, 'pos': 0.342, 'compound': 0.8779}",0.8779,2
clean comfy,love location much super easy find room clean nice bed comfy noisy hear water flask upstairs overall great definately stay,5,2,clean comfylove location much super easy find room clean nice bed comfy noisy hear water flask upstairs overall great definately stay,"{'neg': 0.049, 'neu': 0.402, 'pos': 0.549, 'compound': 0.9545}",0.9545,2
perfect staycay,stayed anniversary booked cabin bunk enjoyed experience especially son room good nice city view bed comfy clean room overall awesome perfect,5,2,perfect staycaystayed anniversary booked cabin bunk enjoyed experience especially son room good nice city view bed comfy clean room overall awesome perfect,"{'neg': 0.0, 'neu': 0.39, 'pos': 0.61, 'compound': 0.9734}",0.9734,2
comfortable futuristic,rooms cleaned amazing bed interesting design suitable watch show tv moreover ports available connect tv easily reasonable distance good watch,5,2,comfortable futuristicrooms cleaned amazing bed interesting design suitable watch show tv moreover ports available connect tv easily reasonable distance good watch,"{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.9337}",0.9337,2
everything need hotel,good pricing good location everything need hotel hotel really good using space everything efficiently place blinds good blocking sunlight didnt realize morning checked phones,5,2,everything need hotelgood pricing good location everything need hotel hotel really good using space everything efficiently place blinds good blocking sunlight didnt realize morning checked phones,"{'neg': 0.074, 'neu': 0.6, 'pos': 0.326, 'compound': 0.8316}",0.8316,2
lovely experience,enjoyable time yotel great location accessible orchard area wonderful service staff always friendly cheerful also good value money included amazing view room love concept well overall lovely experience,5,2,lovely experienceenjoyable time yotel great location accessible orchard area wonderful service staff always friendly cheerful also good value money included amazing view room love concept well overall lovely experience,"{'neg': 0.0, 'neu': 0.324, 'pos': 0.676, 'compound': 0.9895}",0.9895,2
great staycation,used rediscover vouchers one good cuz near shake shack lunch weekend rush dabao back rooms eat tv used hdmi screen mirroring netflix phone internet using android beds soft comfy literally sink inside view great small room nd floor,5,2,great staycationused rediscover vouchers one good cuz near shake shack lunch weekend rush dabao back rooms eat tv used hdmi screen mirroring netflix phone internet using android beds soft comfy literally sink inside view great small room nd floor,"{'neg': 0.036, 'neu': 0.732, 'pos': 0.232, 'compound': 0.886}",0.886,2
great hotel staycays,yotel ideal families friends chill hang also conveniently located town access food shopping easily cool modern deco friendly helpful hotel staff,5,2,great hotel staycaysyotel ideal families friends chill hang also conveniently located town access food shopping easily cool modern deco friendly helpful hotel staff,"{'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.9652}",0.9652,2
good stay yotel,good stay yotel robot cute cool window view toilet good switch bed toilet view time shampoo body wash smell good love,4,2,good stay yotelgood stay yotel robot cute cool window view toilet good switch bed toilet view time shampoo body wash smell good love,"{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.9531}",0.9531,2
warm cozy,although cabin quite small nice fit guests overall comfort level good good location robots utilized transport extra towels water really cool,4,2,warm cozyalthough cabin quite small nice fit guests overall comfort level good good location robots utilized transport extra towels water really cool,"{'neg': 0.0, 'neu': 0.446, 'pos': 0.554, 'compound': 0.9488}",0.9488,2
relaxing staycation one,thoroughly enjoyed stay yotel although wondering emphasis technology functionality would impact overall experience must say matter much end staff helpful friendly earnest service needed lightning cable hdmi cable ipad mission control staff quick help though must say fortunate enough snag lightning cable taken asked spend f b voucher multiple visits restaurant rather required young man speaking line made sure could happen since staying alone would find hard eat drink worth food one go gym rather small could better,4,2,relaxing staycation onethoroughly enjoyed stay yotel although wondering emphasis technology functionality would impact overall experience must say matter much end staff helpful friendly earnest service needed lightning cable hdmi cable ipad mission control staff quick help though must say fortunate enough snag lightning cable taken asked spend f b voucher multiple visits restaurant rather required young man speaking line made sure could happen since staying alone would find hard eat drink worth food one go gym rather small could better,"{'neg': 0.035, 'neu': 0.663, 'pos': 0.302, 'compound': 0.9756}",0.9756,2
great staff great stay,check staff super friendly detailed even wished advanced happy birthday based particular connecting rooms everything superb requested amenities sent room robots yoshi yolanda service crew also nice enough give call tell us robots low battery offered send understandable weekend booking everyone wants see robots action,5,2,great staff great staycheck staff super friendly detailed even wished advanced happy birthday based particular connecting rooms everything superb requested amenities sent room robots yoshi yolanda service crew also nice enough give call tell us robots low battery offered send understandable weekend booking everyone wants see robots action,"{'neg': 0.03, 'neu': 0.565, 'pos': 0.404, 'compound': 0.9794}",0.9794,2
staycation,cabin modern minimalistic toilet design great different types blinds variety channels offer good maybe type bed better little uncomfortable overall great stay,4,2,staycationcabin modern minimalistic toilet design great different types blinds variety channels offer good maybe type bed better little uncomfortable overall great stay,"{'neg': 0.069, 'neu': 0.51, 'pos': 0.42, 'compound': 0.9134}",0.9134,2
best hotel ever,place clean staff attend us polite professional mention everything detail bed comfy cabin room cozy nice modern kind hotel overall experience perfect,5,2,best hotel everplace clean staff attend us polite professional mention everything detail bed comfy cabin room cozy nice modern kind hotel overall experience perfect,"{'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.9501}",0.9501,2
recommended,small cozy smooth check comfortable bed breakfast choices ordered orange came half cup proper place work convenient location overall recommended,4,2,recommendedsmall cozy smooth check comfortable bed breakfast choices ordered orange came half cup proper place work convenient location overall recommended,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.6249}",0.6249,2
terrible birthday staycation,checked late evening birthday front reception adequate pleasant staff ic know birthday hard wish happy birthday room small functional someone chronic back neck pain bed unacceptable kind bed flattens sit depression mattress unacceptable expect mattress literally bends right even lying flat feel depression towards lower back plenty budget hotels hotels similar price point example msocial never problem ended checking trying sleep getting headache lack,1,0,terrible birthday staycationchecked late evening birthday front reception adequate pleasant staff ic know birthday hard wish happy birthday room small functional someone chronic back neck pain bed unacceptable kind bed flattens sit depression mattress unacceptable expect mattress literally bends right even lying flat feel depression towards lower back plenty budget hotels hotels similar price point example msocial never problem ended checking trying sleep getting headache lack,"{'neg': 0.302, 'neu': 0.519, 'pos': 0.179, 'compound': -0.8966}",-0.8966,0
